Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Allahabad Bank",1615063,709086,2324149,6003.87,2269242,"(A) Public Sector Banks","2015-01-21"
"Allahabad Bank",518780,109732,628512,1295.96,611507,"(B) Regional Rural Bank","2015-01-21"
"Allahabad Bank",2243622,792160,3035782,15078.88,2980875,"(A) Public Sector Banks","2015-05-27"
"Allahabad Bank",561994,122607,684601,4676.92,667596,"(B) Regional Rural Bank","2015-05-27"
"Allahabad Bank",2682111,883974,3566085,25201.22,3511178,"(A) Public Sector Banks","2015-09-30"
"Allahabad Bank",604600,142073,746673,6449.87,729220,"(B) Regional Rural Bank","2015-09-30"
"Allahabad Bank",3193144,945546,4138690,37041.99,4082818,"(A) Public Sector Banks","2016-02-03"
"Allahabad Bank",644136,153907,798043,7228.14,759036,"(B) Regional Rural Bank","2016-02-03"
"Allahabad Bank",3712161,972578,4684739,54037.34,4322484,"(A) Public Sector Banks","2016-06-08"
"Allahabad Bank",652236,155759,807995,7972.48,763492,"(B) Regional Rural Bank","2016-06-08"
"Allahabad Bank",4532736,1029561,5562297,71518.07,4417010,"(A) Public Sector Banks","2016-10-12"
"Allahabad Bank",702094,157480,859574,11445.25,766387,"(B) Regional Rural Bank","2016-10-12"
"Allahabad Bank",5317019,1169044,6486063,120848.16,5107140,"(A) Public Sector Banks","2017-02-15"
"Allahabad Bank",917284,169104,1086388,26239.35,767889,"(B) Regional Rural Bank","2017-02-15"
"Allahabad Bank",5441949,1215359,6657308,130253.11,5172636,"(A) Public Sector Banks","2017-06-21"
"Allahabad Bank",918796,169109,1087905,25795.09,768064,"(B) Regional Rural Bank","2017-06-21"
"Allahabad Bank",5642622,1401752,7044374,157841.16,5226560,"(A) Public Sector Banks","2017-10-25"
"Allahabad Bank",919875,169110,1088985,26262.64,768124,"(B) Regional Rural Bank","2017-10-25"
"Allahabad Bank",5895689,1626650,7522339,188420.02,5771485,"(A) Public Sector Banks","2018-02-28"
"Allahabad Bank",925727,169285,1095012,27630.12,781002,"(B) Regional Rural Bank","2018-02-28"
"Allahabad Bank",6339844,2012738,8352582,229432.93,6050170,"(A) Public Sector Banks","2018-07-11"
"Allahabad Bank",938979,169314,1108293,29015.95,781002,"(B) Regional Rural Bank","2018-07-11"
"Allahabad Bank",3739966,974633,4714599,54982.87,4325496,"(A) Public Sector Banks","2016-06-15"
"Allahabad Bank",652426,155804,808230,7974.32,763552,"(B) Regional Rural Bank","2016-06-15"
"Allahabad Bank",3770030,976930,4746960,55874.12,4330360,"(A) Public Sector Banks","2016-06-22"
"Allahabad Bank",652617,155850,808467,7978.21,763658,"(B) Regional Rural Bank","2016-06-22"
"Allahabad Bank",3806686,979076,4785762,56467.1,4335342,"(A) Public Sector Banks","2016-06-29"
"Allahabad Bank",652821,155876,808697,7981.32,763803,"(B) Regional Rural Bank","2016-06-29"
"Allahabad Bank",3850086,981137,4831223,57684.54,4340334,"(A) Public Sector Banks","2016-07-06"
"Allahabad Bank",652990,155923,808913,7984.38,763871,"(B) Regional Rural Bank","2016-07-06"
"Allahabad Bank",3886788,984078,4870866,58459.97,4345009,"(A) Public Sector Banks","2016-07-13"
