Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Andhra Bank",149301,13362,162663,1751.23,142962,"(B) Regional Rural Bank","2016-08-10"
"Andhra Bank",1499065,721751,2220816,23039.08,1917825,"(A) Public Sector Banks","2016-08-17"
"Andhra Bank",149337,13366,162703,1751.26,142962,"(B) Regional Rural Bank","2016-08-17"
"Andhra Bank",1500729,722005,2222734,23067.92,1917963,"(A) Public Sector Banks","2016-08-24"
"Andhra Bank",149388,13385,162773,1751.01,142962,"(B) Regional Rural Bank","2016-08-24"
"Andhra Bank",1502212,722196,2224408,23060.25,1918002,"(A) Public Sector Banks","2016-08-31"
"Andhra Bank",149457,13397,162854,1749.8,142962,"(B) Regional Rural Bank","2016-08-31"
"Andhra Bank",1503931,722327,2226258,23202.2,1918096,"(A) Public Sector Banks","2016-09-07"
"Andhra Bank",149583,13400,162983,1749.1,142962,"(B) Regional Rural Bank","2016-09-07"
"Andhra Bank",1505582,722629,2228211,23316.2,1918100,"(A) Public Sector Banks","2016-09-14"
"Andhra Bank",150384,13479,163863,1748.41,142962,"(B) Regional Rural Bank","2016-09-14"
"Andhra Bank",1508659,723015,2231674,23440.66,1918100,"(A) Public Sector Banks","2016-09-21"
"Andhra Bank",151327,13507,164834,1747.52,142962,"(B) Regional Rural Bank","2016-09-21"
"Andhra Bank",1511759,722921,2234680,23893.06,1918100,"(A) Public Sector Banks","2016-09-28"
"Andhra Bank",152381,13523,165904,1747.12,142962,"(B) Regional Rural Bank","2016-09-28"
"Andhra Bank",1517549,723201,2240750,23672.72,1918100,"(A) Public Sector Banks","2016-10-05"
"Andhra Bank",153577,13533,167110,1746,142962,"(B) Regional Rural Bank","2016-10-05"
"Andhra Bank",1526466,723804,2250270,23849.56,1918100,"(A) Public Sector Banks","2016-10-19"
"Andhra Bank",154325,13547,167872,1745.81,142962,"(B) Regional Rural Bank","2016-10-19"
"Andhra Bank",1529275,723999,2253274,23716.84,1918100,"(A) Public Sector Banks","2016-10-26"
"Andhra Bank",154746,13574,168320,1745.5,142962,"(B) Regional Rural Bank","2016-10-26"
"Andhra Bank",1531575,724207,2255782,23865.45,1918100,"(A) Public Sector Banks","2016-11-02"
"Andhra Bank",155235,13578,168813,1744.7,142962,"(B) Regional Rural Bank","2016-11-02"
"Andhra Bank",1533257,724136,2257393,23953.09,1918100,"(A) Public Sector Banks","2016-11-09"
"Andhra Bank",155497,13604,169101,1743.8,142962,"(B) Regional Rural Bank","2016-11-09"
"Andhra Bank",1533177,723780,2256957,45617.57,1918100,"(A) Public Sector Banks","2016-11-16"
"Andhra Bank",155805,13606,169411,1744.2,142962,"(B) Regional Rural Bank","2016-11-16"
"Andhra Bank",1532654,722722,2255376,47472.64,1918100,"(A) Public Sector Banks","2016-11-23"
"Andhra Bank",155902,13609,169511,3862.23,142962,"(B) Regional Rural Bank","2016-11-23"
"Andhra Bank",1565913,723977,2289890,45419.64,1918100,"(A) Public Sector Banks","2016-11-30"
"Andhra Bank",156164,13618,169782,3668.1,142962,"(B) Regional Rural Bank","2016-11-30"
"Andhra Bank",1577433,735836,2313269,44559.16,1918100,"(A) Public Sector Banks","2016-12-07"
"Andhra Bank",157227,13769,170996,3533.72,97348,"(B) Regional Rural Bank","2016-12-07"
"Andhra Bank",1584333,742778,2327111,43901.42,1918100,"(A) Public Sector Banks","2016-12-14"
"Andhra Bank",157929,13824,171753,3299.65,97348,"(B) Regional Rural Bank","2016-12-14"
"Andhra Bank",1594295,756263,2350558,42717.75,1924548,"(A) Public Sector Banks","2016-12-21"
"Andhra Bank",158951,13844,172795,3124.83,98254,"(B) Regional Rural Bank","2016-12-21"
"Andhra Bank",1600545,764467,2365012,41748.94,1924639,"(A) Public Sector Banks","2016-12-28"
"Andhra Bank",158895,14634,173529,3027.68,98514,"(B) Regional Rural Bank","2016-12-28"
"Andhra Bank",1607560,773359,2380919,40065.92,1924951,"(A) Public Sector Banks","2017-01-04"
"Andhra Bank",160568,13859,174427,2976.74,98674,"(B) Regional Rural Bank","2017-01-04"
"Andhra Bank",1613113,779529,2392642,39043.88,1925069,"(A) Public Sector Banks","2017-01-11"
"Andhra Bank",160816,14655,175471,2892.2,98825,"(B) Regional Rural Bank","2017-01-11"
"Andhra Bank",1615718,782651,2398369,38234.19,1925336,"(A) Public Sector Banks","2017-01-18"
"Andhra Bank",161497,14657,176154,2807.88,98941,"(B) Regional Rural Bank","2017-01-18"
"Andhra Bank",1619080,785675,2404755,37556.67,1925336,"(A) Public Sector Banks","2017-01-25"
"Andhra Bank",162251,14668,176919,2739.02,99048,"(B) Regional Rural Bank","2017-01-25"
"Andhra Bank",1620466,788170,2408636,37556.67,1926500,"(A) Public Sector Banks","2017-02-01"
"Andhra Bank",162583,14675,177258,2703.59,99114,"(B) Regional Rural Bank","2017-02-01"
"Andhra Bank",1622266,790900,2413166,36165.39,1926500,"(A) Public Sector Banks","2017-02-08"
"Andhra Bank",161265,16528,177793,2677.32,99180,"(B) Regional Rural Bank","2017-02-08"
"Andhra Bank",1623985,793959,2417944,34891.42,1926721,"(A) Public Sector Banks","2017-02-22"
"Andhra Bank",161932,16595,178527,2546.85,99622,"(B) Regional Rural Bank","2017-02-22"
"Andhra Bank",1624888,794721,2419609,34457.62,1926851,"(A) Public Sector Banks","2017-03-01"
"Andhra Bank",162033,16608,178641,2540.48,99642,"(B) Regional Rural Bank","2017-03-01"
"Andhra Bank",1625067,796431,2421498,33819.13,1926961,"(A) Public Sector Banks","2017-03-08"
"Andhra Bank",162262,16633,178895,2555.05,99764,"(B) Regional Rural Bank","2017-03-08"
"Andhra Bank",1625080,796942,2422022,33273.91,1926961,"(A) Public Sector Banks","2017-03-15"
"Andhra Bank",162569,16833,179402,2502.37,99844,"(B) Regional Rural Bank","2017-03-15"
"Andhra Bank",1625268,797766,2423034,32902.3,1935181,"(A) Public Sector Banks","2017-03-22"
"Andhra Bank",162840,16877,179717,2456.98,99911,"(B) Regional Rural Bank","2017-03-22"
"Andhra Bank",1625384,797943,2423327,32782.56,1935474,"(A) Public Sector Banks","2017-03-29"
"Andhra Bank",163015,16913,179928,2454.07,99953,"(B) Regional Rural Bank","2017-03-29"
