Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",576049,154818,730867,3727.86,659871,"(B) Regional Rural Bank","2016-03-02"
"Union Bank of India",4541420,1255194,5796614,78815.09,5507935,"(A) Public Sector Banks","2016-03-09"
"Union Bank of India",579908,156467,736375,3743.84,671520,"(B) Regional Rural Bank","2016-03-09"
"Union Bank of India",4549512,1256880,5806392,80336.3,5519718,"(A) Public Sector Banks","2016-03-16"
"Union Bank of India",584538,158456,742994,3756.09,672065,"(B) Regional Rural Bank","2016-03-16"
"Union Bank of India",4551015,1266658,5817673,81950.67,5530002,"(A) Public Sector Banks","2016-03-23"
"Union Bank of India",588485,160148,748633,3771.06,672615,"(B) Regional Rural Bank","2016-03-23"
"Union Bank of India",4555281,1267332,5822613,84310.38,5536427,"(A) Public Sector Banks","2016-03-30"
"Union Bank of India",590431,160983,751414,3780.88,672896,"(B) Regional Rural Bank","2016-03-30"
"Union Bank of India",4559744,1268701,5828445,84920.06,5540689,"(A) Public Sector Banks","2016-04-06"
"Union Bank of India",593286,162215,755501,3812.42,673412,"(B) Regional Rural Bank","2016-04-06"
"Union Bank of India",4564109,1270313,5834422,85393.15,5543390,"(A) Public Sector Banks","2016-04-13"
"Union Bank of India",595777,163290,759067,3826.92,673938,"(B) Regional Rural Bank","2016-04-13"
"Union Bank of India",4566616,1271053,5837669,84823.77,5546918,"(A) Public Sector Banks","2016-04-20"
"Union Bank of India",596719,163694,760413,3837.26,674251,"(B) Regional Rural Bank","2016-04-20"
"Union Bank of India",4570933,1272418,5843351,85027.15,5549164,"(A) Public Sector Banks","2016-04-27"
"Union Bank of India",598185,164328,762513,3846.83,674662,"(B) Regional Rural Bank","2016-04-27"
"Union Bank of India",4580213,1274137,5854350,85395.75,5559280,"(A) Public Sector Banks","2016-05-04"
"Union Bank of India",600931,165506,766437,3859.47,675745,"(B) Regional Rural Bank","2016-05-04"
"Union Bank of India",4586834,1276494,5863328,86393.62,5567277,"(A) Public Sector Banks","2016-05-11"
"Union Bank of India",605916,167649,773565,3876.82,696656,"(B) Regional Rural Bank","2016-05-11"
"Union Bank of India",4595117,1278021,5873138,87159.54,5576509,"(A) Public Sector Banks","2016-05-18"
"Union Bank of India",609246,169191,778437,3897.11,702789,"(B) Regional Rural Bank","2016-05-18"
"Union Bank of India",4610443,1280135,5890578,87171.4,5592275,"(A) Public Sector Banks","2016-05-25"
"Union Bank of India",612861,170793,783654,3913.28,713112,"(B) Regional Rural Bank","2016-05-25"
"Union Bank of India",4619357,1281457,5900814,86987.15,5594733,"(A) Public Sector Banks","2016-06-01"
"Union Bank of India",615866,172180,788046,3939.4,716569,"(B) Regional Rural Bank","2016-06-01"
"Union Bank of India",2969035,945389,3914424,20798.21,3834264,"(A) Public Sector Banks","2015-01-21"
"Union Bank of India",442567,110069,552636,3155.15,215161,"(B) Regional Rural Bank","2015-01-21"
"Union Bank of India",3742180,1110955,4853135,41073.94,4773517,"(A) Public Sector Banks","2015-05-27"
"Union Bank of India",465969,111750,577719,3439.38,557262,"(B) Regional Rural Bank","2015-05-27"
"Union Bank of India",4307075,1210363,5517438,58352.26,5296512,"(A) Public Sector Banks","2015-09-30"
"Union Bank of India",525181,131105,656286,3495.84,632048,"(B) Regional Rural Bank","2015-09-30"
"Union Bank of India",4491378,1245542,5736920,71489.42,5463800,"(A) Public Sector Banks","2016-02-03"
"Union Bank of India",553567,153443,707010,3660.75,659745,"(B) Regional Rural Bank","2016-02-03"
"Union Bank of India",4632232,1283122,5915354,87700.24,5607989,"(A) Public Sector Banks","2016-06-08"
"Union Bank of India",619581,173779,793360,3962.53,720681,"(B) Regional Rural Bank","2016-06-08"
"Union Bank of India",4739789,1314200,6053989,99803.18,5390467,"(A) Public Sector Banks","2016-10-12"
"Union Bank of India",659990,192442,852432,4307.54,747471,"(B) Regional Rural Bank","2016-10-12"
"Union Bank of India",5562713,1444044,7006757,144358.03,5265131,"(A) Public Sector Banks","2017-02-15"
"Union Bank of India",859526,275921,1135447,28555.22,748893,"(B) Regional Rural Bank","2017-02-15"
"Union Bank of India",5464198,1468264,6932462,128223.57,4898227,"(A) Public Sector Banks","2017-06-21"
"Union Bank of India",894124,290701,1184825,27324.09,751180,"(B) Regional Rural Bank","2017-06-21"
"Union Bank of India",5801809,1589496,7391305,131617.26,4847579,"(A) Public Sector Banks","2017-10-25"
"Union Bank of India",998236,335272,1333508,30269.78,753770,"(B) Regional Rural Bank","2017-10-25"
"Union Bank of India",6006474,1686494,7692968,147718.22,4806605,"(A) Public Sector Banks","2018-02-28"
"Union Bank of India",1013100,341589,1354689,32896.02,755752,"(B) Regional Rural Bank","2018-02-28"
"Union Bank of India",6914895,1875063,8789958,191434.82,4848375,"(A) Public Sector Banks","2018-07-11"
"Union Bank of India",1047482,356249,1403731,36713.11,758169,"(B) Regional Rural Bank","2018-07-11"
"Union Bank of India",4486453,1269126,5755579,88457.38,5457400,"(A) Public Sector Banks","2016-06-15"
"Union Bank of India",620237,174075,794312,3967.92,720705,"(B) Regional Rural Bank","2016-06-15"
"Union Bank of India",4480087,1268065,5748152,88939.75,5448513,"(A) Public Sector Banks","2016-06-22"
"Union Bank of India",620419,174186,794605,3976.45,720746,"(B) Regional Rural Bank","2016-06-22"
"Union Bank of India",4482698,1267475,5750173,88752.28,5445220,"(A) Public Sector Banks","2016-06-29"
"Union Bank of India",620594,174288,794882,3989.25,720798,"(B) Regional Rural Bank","2016-06-29"
"Union Bank of India",4486458,1268153,5754611,90719.33,5449488,"(A) Public Sector Banks","2016-07-06"
"Union Bank of India",620820,174391,795211,4003.35,720883,"(B) Regional Rural Bank","2016-07-06"
"Union Bank of India",4493749,1268976,5762725,91503.15,5456909,"(A) Public Sector Banks","2016-07-13"
"Union Bank of India",620992,174464,795456,4021,720938,"(B) Regional Rural Bank","2016-07-13"
"Union Bank of India",4500406,1271298,5771704,92398.25,5449366,"(A) Public Sector Banks","2016-07-20"
"Union Bank of India",621247,174569,795816,4039.95,721024,"(B) Regional Rural Bank","2016-07-20"
"Union Bank of India",4517919,1274163,5792082,92297.23,5443173,"(A) Public Sector Banks","2016-07-27"
"Union Bank of India",621454,174665,796119,4064.33,721098,"(B) Regional Rural Bank","2016-07-27"
"Union Bank of India",4537456,1276672,5814128,92903.81,5438286,"(A) Public Sector Banks","2016-08-03"
"Union Bank of India",621720,174781,796501,4105.82,721181,"(B) Regional Rural Bank","2016-08-03"
"Union Bank of India",4562262,1280658,5842920,93500.65,5431414,"(A) Public Sector Banks","2016-08-10"
"Union Bank of India",626134,176678,802812,4137.29,726098,"(B) Regional Rural Bank","2016-08-10"
"Union Bank of India",4580285,1283289,5863574,93442.28,5429664,"(A) Public Sector Banks","2016-08-17"
"Union Bank of India",628602,177860,806462,4155.04,726172,"(B) Regional Rural Bank","2016-08-17"
