Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Syndicate Bank",2933081,1377019,4310100,126319.92,3767651,"(A) Public Sector Banks","2017-02-08"
"Syndicate Bank",2089474,496133,2585607,95191.24,2284694,"(B) Regional Rural Bank","2017-02-08"
"Syndicate Bank",2951656,1379075,4330731,122172.25,3784325,"(A) Public Sector Banks","2017-02-22"
"Syndicate Bank",2096603,497319,2593922,93598.43,2284694,"(B) Regional Rural Bank","2017-02-22"
"Syndicate Bank",2953513,1379143,4332656,120552.62,3840981,"(A) Public Sector Banks","2017-03-01"
"Syndicate Bank",2098017,497539,2595556,92657.31,2284694,"(B) Regional Rural Bank","2017-03-01"
"Syndicate Bank",2958260,1379265,4337525,118243.22,3785768,"(A) Public Sector Banks","2017-03-08"
"Syndicate Bank",2101366,498115,2599481,90868.67,2290574,"(B) Regional Rural Bank","2017-03-08"
"Syndicate Bank",2961483,1378939,4340422,117294.7,3788338,"(A) Public Sector Banks","2017-03-15"
"Syndicate Bank",2102941,497121,2600062,88924.88,2395745,"(B) Regional Rural Bank","2017-03-15"
"Syndicate Bank",2965698,1378549,4344247,117760.12,3783949,"(A) Public Sector Banks","2017-03-22"
"Syndicate Bank",2105053,497330,2602383,89405.33,2395745,"(B) Regional Rural Bank","2017-03-22"
"Syndicate Bank",2969161,1377569,4346730,118230.6,3789114,"(A) Public Sector Banks","2017-03-29"
"Syndicate Bank",2104211,497023,2601234,89420.89,2447165,"(B) Regional Rural Bank","2017-03-29"
"Syndicate Bank",2971615,1376987,4348602,117871.9,3787518,"(A) Public Sector Banks","2017-04-05"
"Syndicate Bank",2103939,497017,2600956,90250.12,2447165,"(B) Regional Rural Bank","2017-04-05"
"Syndicate Bank",2973885,1377210,4351095,116988.22,3789926,"(A) Public Sector Banks","2017-04-12"
"Syndicate Bank",2044618,556515,2601133,89434.4,2469195,"(B) Regional Rural Bank","2017-04-12"
"Syndicate Bank",2976847,1377632,4354479,116525.55,3791632,"(A) Public Sector Banks","2017-04-19"
"Syndicate Bank",2044803,556493,2601296,90984.3,2469473,"(B) Regional Rural Bank","2017-04-19"
"Syndicate Bank",2979105,1378516,4357621,116105.77,3791168,"(A) Public Sector Banks","2017-04-26"
"Syndicate Bank",2045036,556430,2601466,91103.85,2469678,"(B) Regional Rural Bank","2017-04-26"
"Syndicate Bank",2981960,1378326,4360286,115796.58,3790538,"(A) Public Sector Banks","2017-05-03"
"Syndicate Bank",2045044,556413,2601457,90107.12,2469713,"(B) Regional Rural Bank","2017-05-03"
"Syndicate Bank",2984324,1378442,4362766,115386.85,3796741,"(A) Public Sector Banks","2017-05-10"
"Syndicate Bank",2045156,556238,2601394,89427.97,2469713,"(B) Regional Rural Bank","2017-05-10"
"Syndicate Bank",2986324,1378968,4365292,116002.02,3795924,"(A) Public Sector Banks","2017-05-17"
"Syndicate Bank",2045180,556107,2601287,89228.63,2469713,"(B) Regional Rural Bank","2017-05-17"
"Syndicate Bank",2988627,1378101,4366728,115288.68,3792685,"(A) Public Sector Banks","2017-05-24"
"Syndicate Bank",2044686,555713,2600399,87951.82,2469713,"(B) Regional Rural Bank","2017-05-24"
"Syndicate Bank",2991116,1376835,4367951,113764.35,3796732,"(A) Public Sector Banks","2017-05-31"
"Syndicate Bank",2043621,553341,2596962,88014.6,2469713,"(B) Regional Rural Bank","2017-05-31"
"Syndicate Bank",2993258,1376619,4369877,114187.78,3795457,"(A) Public Sector Banks","2017-06-07"
"Syndicate Bank",2041238,551033,2592271,88445.12,2469730,"(B) Regional Rural Bank","2017-06-07"
"Syndicate Bank",2995644,1375822,4371466,114597.23,3793909,"(A) Public Sector Banks","2017-06-14"
"Syndicate Bank",2039759,549889,2589648,87747.04,2469730,"(B) Regional Rural Bank","2017-06-14"
"Syndicate Bank",2999775,1375683,4375458,112328.56,3799068,"(A) Public Sector Banks","2017-06-28"
"Syndicate Bank",2038953,549281,2588234,86350.55,2469730,"(B) Regional Rural Bank","2017-06-28"
"Syndicate Bank",3002867,1376043,4378910,113599.91,3800502,"(A) Public Sector Banks","2017-07-05"
"Syndicate Bank",2039041,549338,2588379,86485.85,2469730,"(B) Regional Rural Bank","2017-07-05"
"Syndicate Bank",3005233,1376571,4381804,114262.52,3800061,"(A) Public Sector Banks","2017-07-12"
"Syndicate Bank",2038817,549116,2587933,86661.52,2469730,"(B) Regional Rural Bank","2017-07-12"
"Syndicate Bank",3008152,1377288,4385440,114029.97,3808556,"(A) Public Sector Banks","2017-07-19"
"Syndicate Bank",2038891,549011,2587902,86190.81,2469730,"(B) Regional Rural Bank","2017-07-19"
"Syndicate Bank",3010924,1377726,4388650,112823.2,3811241,"(A) Public Sector Banks","2017-07-26"
"Syndicate Bank",2038920,549026,2587946,86515.71,2469730,"(B) Regional Rural Bank","2017-07-26"
"Syndicate Bank",3013627,1378254,4391881,114182.58,3810690,"(A) Public Sector Banks","2017-08-02"
"Syndicate Bank",2038931,549027,2587958,86532.54,2469730,"(B) Regional Rural Bank","2017-08-02"
"Syndicate Bank",3016528,1378895,4395423,114884.71,3810383,"(A) Public Sector Banks","2017-08-09"
"Syndicate Bank",2038949,549037,2587986,86947.48,2469730,"(B) Regional Rural Bank","2017-08-09"
"Syndicate Bank",3018760,1379378,4398138,114994.21,3810213,"(A) Public Sector Banks","2017-08-16"
"Syndicate Bank",2038957,549038,2587995,87404.86,2469730,"(B) Regional Rural Bank","2017-08-16"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-08-23"
"Syndicate Bank",2038989,549053,2588042,87030.83,2469730,"(B) Regional Rural Bank","2017-08-23"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-08-30"
"Syndicate Bank",2038995,549055,2588050,86989.37,2469730,"(B) Regional Rural Bank","2017-08-30"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-09-06"
"Syndicate Bank",2038995,549055,2588050,86989.37,2469730,"(B) Regional Rural Bank","2017-09-06"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-09-13"
"Syndicate Bank",2039006,549056,2588062,87366,2469730,"(B) Regional Rural Bank","2017-09-13"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-09-20"
"Syndicate Bank",2039016,549056,2588072,87351.33,2469730,"(B) Regional Rural Bank","2017-09-20"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-09-27"
"Syndicate Bank",2039022,549057,2588079,86561.99,2469730,"(B) Regional Rural Bank","2017-09-27"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-10-04"
"Syndicate Bank",2039025,549057,2588082,86561.99,2469730,"(B) Regional Rural Bank","2017-10-04"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-10-11"
"Syndicate Bank",2039563,547875,2587438,86330.01,2469730,"(B) Regional Rural Bank","2017-10-11"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-10-18"
"Syndicate Bank",2039583,547835,2587418,86273.24,2469730,"(B) Regional Rural Bank","2017-10-18"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-11-01"
"Syndicate Bank",2038306,547653,2585959,86580.28,2469730,"(B) Regional Rural Bank","2017-11-01"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-11-08"
"Syndicate Bank",2037548,547592,2585140,86540.7,2469730,"(B) Regional Rural Bank","2017-11-08"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-11-15"
"Syndicate Bank",2037447,547523,2584970,86540.7,2469730,"(B) Regional Rural Bank","2017-11-15"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-11-22"
"Syndicate Bank",2034734,545678,2580412,87402.94,2469730,"(B) Regional Rural Bank","2017-11-22"
"Syndicate Bank",3049848,1384107,4433955,123236.17,3857794,"(A) Public Sector Banks","2017-11-29"
"Syndicate Bank",2035484,545836,2581320,88149.71,2469730,"(B) Regional Rural Bank","2017-11-29"
"Syndicate Bank",3051118,1384254,4435372,124608.84,3857395,"(A) Public Sector Banks","2017-12-06"
"Syndicate Bank",2035197,546859,2582056,89051.32,2469730,"(B) Regional Rural Bank","2017-12-06"
"Syndicate Bank",3052031,1384344,4436375,125975.86,3856912,"(A) Public Sector Banks","2017-12-13"
"Syndicate Bank",2032400,547386,2579786,90489.94,2469730,"(B) Regional Rural Bank","2017-12-13"
"Syndicate Bank",3053245,1384752,4437997,127389.45,3856510,"(A) Public Sector Banks","2017-12-20"
"Syndicate Bank",2029438,547972,2577410,90408.26,2469730,"(B) Regional Rural Bank","2017-12-20"
"Syndicate Bank",3054091,1384864,4438955,127546.63,3856188,"(A) Public Sector Banks","2017-12-27"
"Syndicate Bank",2021754,552551,2574305,91102.8,2469730,"(B) Regional Rural Bank","2017-12-27"
"Syndicate Bank",3055372,1385090,4440462,131790.43,3855775,"(A) Public Sector Banks","2018-01-03"
"Syndicate Bank",2018729,552777,2571506,91704.6,2469730,"(B) Regional Rural Bank","2018-01-03"
"Syndicate Bank",3056194,1385374,4441568,133787.4,3855030,"(A) Public Sector Banks","2018-01-10"
"Syndicate Bank",2014030,553834,2567864,91704.6,2469730,"(B) Regional Rural Bank","2018-01-10"
"Syndicate Bank",3057610,1384365,4441975,135082.8,3854161,"(A) Public Sector Banks","2018-01-17"
"Syndicate Bank",2017484,547175,2564659,92334.95,2469730,"(B) Regional Rural Bank","2018-01-17"
"Syndicate Bank",3058855,1384418,4443273,132926.68,3872619,"(A) Public Sector Banks","2018-01-24"
"Syndicate Bank",2017765,547386,2565151,93594.81,2469730,"(B) Regional Rural Bank","2018-01-24"
"Syndicate Bank",3059680,1384670,4444350,131775.82,3876304,"(A) Public Sector Banks","2018-01-31"
"Syndicate Bank",2017236,547641,2564877,94316.13,2469730,"(B) Regional Rural Bank","2018-01-31"
"Syndicate Bank",3060820,1384790,4445610,130193.47,3878626,"(A) Public Sector Banks","2018-02-07"
"Syndicate Bank",2018024,547862,2565886,94459.14,2469730,"(B) Regional Rural Bank","2018-02-07"
"Syndicate Bank",3061525,1385030,4446555,129439.53,3880199,"(A) Public Sector Banks","2018-02-14"
"Syndicate Bank",2018168,548175,2566343,94562.37,2487837,"(B) Regional Rural Bank","2018-02-14"
"Syndicate Bank",3053212,1381878,4435090,123035.79,3870642,"(A) Public Sector Banks","2018-02-21"
"Syndicate Bank",1953586,533332,2486918,95660.56,2414115,"(B) Regional Rural Bank","2018-02-21"
"Syndicate Bank",3055363,1380996,4436359,124785.33,3883004,"(A) Public Sector Banks","2018-03-07"
"Syndicate Bank",2021479,549121,2570600,96104.88,2487837,"(B) Regional Rural Bank","2018-03-07"
"Syndicate Bank",3055844,1381311,4437155,124383.1,3883800,"(A) Public Sector Banks","2018-03-14"
"Syndicate Bank",2022295,549293,2571588,96818.15,2487837,"(B) Regional Rural Bank","2018-03-14"
"Syndicate Bank",3055830,1381746,4437576,124545.07,3884221,"(A) Public Sector Banks","2018-03-21"
"Syndicate Bank",2022831,549417,2572248,97646.6,2487837,"(B) Regional Rural Bank","2018-03-21"
"Syndicate Bank",3057235,1380460,4437695,127305.72,3884340,"(A) Public Sector Banks","2018-03-28"
"Syndicate Bank",2023219,549499,2572718,98971.7,2487837,"(B) Regional Rural Bank","2018-03-28"
"Syndicate Bank",3057498,1380461,4437959,128021.57,3884482,"(A) Public Sector Banks","2018-04-04"
"Syndicate Bank",2023295,549512,2572807,100182.63,2487837,"(B) Regional Rural Bank","2018-04-04"
"Syndicate Bank",3058292,1380574,4438866,128400.13,3884631,"(A) Public Sector Banks","2018-04-11"
"Syndicate Bank",2023595,549579,2573174,100308.29,2487837,"(B) Regional Rural Bank","2018-04-11"
"Syndicate Bank",3059136,1380748,4439884,126515.34,3884631,"(A) Public Sector Banks","2018-04-18"
"Syndicate Bank",2023764,549607,2573371,101394.76,2487837,"(B) Regional Rural Bank","2018-04-18"
"Syndicate Bank",3060994,1381209,4442203,125347.84,3884953,"(A) Public Sector Banks","2018-04-25"
"Syndicate Bank",2024002,549652,2573654,101075.48,2487882,"(B) Regional Rural Bank","2018-04-25"
"Syndicate Bank",3062781,1381589,4444370,125564.75,3885205,"(A) Public Sector Banks","2018-05-02"
"Syndicate Bank",2024522,547116,2571638,102851.39,2487882,"(B) Regional Rural Bank","2018-05-02"
"Syndicate Bank",3067849,1383079,4450928,127491.97,3885355,"(A) Public Sector Banks","2018-05-09"
"Syndicate Bank",2025087,547141,2572228,102367.39,2487882,"(B) Regional Rural Bank","2018-05-09"
"Syndicate Bank",3071365,1384212,4455577,126259.5,3882404,"(A) Public Sector Banks","2018-05-23"
"Syndicate Bank",2025472,547093,2572565,103123.79,2470628,"(B) Regional Rural Bank","2018-05-23"
"Syndicate Bank",3072137,1384650,4456787,126618.02,3946200,"(A) Public Sector Banks","2018-05-30"
"Syndicate Bank",2025585,547053,2572638,102874.93,2487882,"(B) Regional Rural Bank","2018-05-30"
"Syndicate Bank",3073931,1385388,4459319,128065.65,3950081,"(A) Public Sector Banks","2018-06-06"
"Syndicate Bank",2025831,547073,2572904,103607.96,2470628,"(B) Regional Rural Bank","2018-06-06"
"Syndicate Bank",3075702,1385898,4461600,127405.95,3950084,"(A) Public Sector Banks","2018-06-13"
"Syndicate Bank",2026046,547058,2573104,104042.15,2470628,"(B) Regional Rural Bank","2018-06-13"
"Syndicate Bank",3077172,1386824,4463996,127357.67,3950101,"(A) Public Sector Banks","2018-06-20"
"Syndicate Bank",2026303,546952,2573255,103827.3,2470628,"(B) Regional Rural Bank","2018-06-20"
"Syndicate Bank",3079611,1387279,4466890,128080.51,3954874,"(A) Public Sector Banks","2018-06-27"
"Syndicate Bank",2026654,546819,2573473,99408.33,2470628,"(B) Regional Rural Bank","2018-06-27"
"Syndicate Bank",3082154,1388294,4470448,129924.85,3961737,"(A) Public Sector Banks","2018-07-04"
"Syndicate Bank",2027013,546744,2573757,100641.54,2470628,"(B) Regional Rural Bank","2018-07-04"
"Syndicate Bank",3091072,1390359,4481431,131546.43,3961737,"(A) Public Sector Banks","2018-07-18"
"Syndicate Bank",2028655,546705,2575360,99903.25,2470628,"(B) Regional Rural Bank","2018-07-18"
"Syndicate Bank",3102600,1392475,4495075,130507.53,3973416,"(A) Public Sector Banks","2018-08-01"
"Syndicate Bank",2038606,550806,2589412,99027.89,2470628,"(B) Regional Rural Bank","2018-08-01"
"Syndicate Bank",3110783,1394343,4505126,132198.61,3975444,"(A) Public Sector Banks","2018-08-08"
"Syndicate Bank",2042942,552832,2595774,101215.86,2470628,"(B) Regional Rural Bank","2018-08-08"
"Syndicate Bank",3114780,1395462,4510242,131661.43,3982014,"(A) Public Sector Banks","2018-08-15"
"Syndicate Bank",2056733,554655,2611388,96665.2,2470628,"(B) Regional Rural Bank","2018-08-15"
"Syndicate Bank",3119255,1395831,4515086,131072.11,3984468,"(A) Public Sector Banks","2018-08-22"
"Syndicate Bank",2065514,555029,2620543,96270.84,2470628,"(B) Regional Rural Bank","2018-08-22"
"Syndicate Bank",3123128,1397676,4520804,132363.64,3986268,"(A) Public Sector Banks","2018-08-29"
"Syndicate Bank",2069855,555348,2625203,96255.61,2470628,"(B) Regional Rural Bank","2018-08-29"
"Syndicate Bank",3129281,1399558,4528839,134257.58,3986011,"(A) Public Sector Banks","2018-09-05"
"Syndicate Bank",2070822,555546,2626368,98116.35,2470628,"(B) Regional Rural Bank","2018-09-05"
"Syndicate Bank",3134845,1400407,4535252,134927.57,3994112,"(A) Public Sector Banks","2018-09-12"
"Syndicate Bank",2071240,555769,2627009,98190.47,2470628,"(B) Regional Rural Bank","2018-09-12"
"Syndicate Bank",3141967,1401971,4543938,134831.02,3994918,"(A) Public Sector Banks","2018-09-19"
"Syndicate Bank",2072641,556353,2628994,97846.04,2504218,"(B) Regional Rural Bank","2018-09-19"
"Syndicate Bank",3148833,1403606,4552439,134814.16,3997456,"(A) Public Sector Banks","2018-09-26"
"Syndicate Bank",2074820,556962,2631782,97885.55,2504218,"(B) Regional Rural Bank","2018-09-26"
"Syndicate Bank",3154095,1404766,4558861,137142.51,3996541,"(A) Public Sector Banks","2018-10-03"
"Syndicate Bank",2077498,557022,2634520,98953.94,2504218,"(B) Regional Rural Bank","2018-10-03"
"Syndicate Bank",3165570,1408152,4573722,138040.3,3998677,"(A) Public Sector Banks","2018-10-10"
"Syndicate Bank",2080199,557308,2637507,98938.76,2504218,"(B) Regional Rural Bank","2018-10-10"
"Syndicate Bank",3172961,1407749,4580710,138096.36,4000379,"(A) Public Sector Banks","2018-10-17"
"Syndicate Bank",2083811,558217,2642028,98901.52,2504218,"(B) Regional Rural Bank","2018-10-17"
"Syndicate Bank",3177068,1409369,4586437,138031.56,4001374,"(A) Public Sector Banks","2018-10-24"
"Syndicate Bank",2091521,561566,2653087,99222.37,2505826,"(B) Regional Rural Bank","2018-10-24"
"Syndicate Bank",3180358,1410262,4590620,139029.71,4003243,"(A) Public Sector Banks","2018-10-31"
"Syndicate Bank",2095247,562690,2657937,99031.2,2511308,"(B) Regional Rural Bank","2018-10-31"
"Syndicate Bank",3180931,1410632,4591563,140395.58,4003572,"(A) Public Sector Banks","2018-11-07"
"Syndicate Bank",2096960,562757,2659717,99077.65,2511308,"(B) Regional Rural Bank","2018-11-07"
"Syndicate Bank",3185261,1411613,4596874,139596.4,4012794,"(A) Public Sector Banks","2018-11-14"
"Syndicate Bank",2097988,563329,2661317,99543.67,2511702,"(B) Regional Rural Bank","2018-11-14"
"Syndicate Bank",3190560,1413222,4603782,139333.72,4017403,"(A) Public Sector Banks","2018-11-21"
"Syndicate Bank",2100054,564391,2664445,99957.53,2518163,"(B) Regional Rural Bank","2018-11-21"
"Syndicate Bank",3193853,1414393,4608246,142322.43,4020587,"(A) Public Sector Banks","2018-11-28"
"Syndicate Bank",2101890,565200,2667090,101651.28,2521361,"(B) Regional Rural Bank","2018-11-28"
"Syndicate Bank",3192209,1422767,4614976,143235.38,4020978,"(A) Public Sector Banks","2018-12-05"
"Syndicate Bank",2105776,566952,2672728,95530.8,2521390,"(B) Regional Rural Bank","2018-12-05"
"Syndicate Bank",3197126,1424173,4621299,143250.39,4022124,"(A) Public Sector Banks","2018-12-12"
"Syndicate Bank",2112354,571298,2683652,102903.91,2528782,"(B) Regional Rural Bank","2018-12-12"
"Syndicate Bank",3202476,1425442,4627918,142982.87,4023255,"(A) Public Sector Banks","2018-12-19"
"Syndicate Bank",2118111,575210,2693321,94827.42,2528782,"(B) Regional Rural Bank","2018-12-19"
"Syndicate Bank",3203756,1425931,4629687,143383.24,4024120,"(A) Public Sector Banks","2018-12-26"
"Syndicate Bank",2121707,576716,2698423,102081.94,2531487,"(B) Regional Rural Bank","2018-12-26"
"Syndicate Bank",3207639,1427127,4634766,144201.04,4024529,"(A) Public Sector Banks","2019-01-02"
"Syndicate Bank",2122529,577714,2700243,104970.24,2533710,"(B) Regional Rural Bank","2019-01-02"
"Syndicate Bank",3215414,1429247,4644661,145387.02,4032877,"(A) Public Sector Banks","2019-01-16"
"Syndicate Bank",2129174,579666,2708840,106494.21,2535294,"(B) Regional Rural Bank","2019-01-16"
"Syndicate Bank",3221856,1431443,4653299,144724.36,4033936,"(A) Public Sector Banks","2019-01-23"
"Syndicate Bank",2132392,580941,2713333,119228.11,2536015,"(B) Regional Rural Bank","2019-01-23"
