Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Bank of Maharashtra",723089,130839,853928,23196.15,639950,"(B) Regional Rural Bank","2017-03-15"
"Bank of Maharashtra",3211953,972638,4184591,93712.62,842617,"(A) Public Sector Banks","2017-03-22"
"Bank of Maharashtra",723595,130839,854434,23122.42,655943,"(B) Regional Rural Bank","2017-03-22"
"Bank of Maharashtra",3233654,975760,4209414,93086.86,849823,"(A) Public Sector Banks","2017-03-29"
"Bank of Maharashtra",723802,130839,854641,23191.85,698312,"(B) Regional Rural Bank","2017-03-29"
"Bank of Maharashtra",3259422,981377,4240799,93761.84,858071,"(A) Public Sector Banks","2017-04-05"
"Bank of Maharashtra",724740,130639,855379,23428.32,745898,"(B) Regional Rural Bank","2017-04-05"
"Bank of Maharashtra",3283927,985400,4269327,94624.14,862419,"(A) Public Sector Banks","2017-04-12"
"Bank of Maharashtra",726737,128139,854876,23197.12,794186,"(B) Regional Rural Bank","2017-04-12"
"Bank of Maharashtra",3305500,988264,4293764,94320.68,865871,"(A) Public Sector Banks","2017-04-19"
"Bank of Maharashtra",731222,123792,855014,23220.18,794203,"(B) Regional Rural Bank","2017-04-19"
"Bank of Maharashtra",3331258,991784,4323042,94385.16,869737,"(A) Public Sector Banks","2017-04-26"
"Bank of Maharashtra",731498,123792,855290,23640.25,794216,"(B) Regional Rural Bank","2017-04-26"
"Bank of Maharashtra",3359776,996191,4355967,93863.12,874003,"(A) Public Sector Banks","2017-05-03"
"Bank of Maharashtra",731498,123792,855290,23640.25,794216,"(B) Regional Rural Bank","2017-05-03"
"Bank of Maharashtra",3378495,999132,4377627,94438.7,876466,"(A) Public Sector Banks","2017-05-10"
"Bank of Maharashtra",731651,123795,855446,23696.25,794304,"(B) Regional Rural Bank","2017-05-10"
"Bank of Maharashtra",3398517,1002173,4400690,94013.42,880474,"(A) Public Sector Banks","2017-05-17"
"Bank of Maharashtra",731651,123795,855446,23757.22,794311,"(B) Regional Rural Bank","2017-05-17"
"Bank of Maharashtra",3410130,1013000,4423130,93528.99,884287,"(A) Public Sector Banks","2017-05-24"
"Bank of Maharashtra",731608,123795,855403,23893.13,794315,"(B) Regional Rural Bank","2017-05-24"
"Bank of Maharashtra",3418474,1014140,4432614,93354.28,886711,"(A) Public Sector Banks","2017-05-31"
"Bank of Maharashtra",731608,123795,855403,23893.13,794315,"(B) Regional Rural Bank","2017-05-31"
"Bank of Maharashtra",3430780,1025065,4455845,93005.9,891780,"(A) Public Sector Banks","2017-06-07"
"Bank of Maharashtra",731277,123795,855072,23386.18,795012,"(B) Regional Rural Bank","2017-06-07"
"Bank of Maharashtra",3445442,1027681,4473123,92982.39,895810,"(A) Public Sector Banks","2017-06-14"
"Bank of Maharashtra",731264,123785,855049,23214.28,798201,"(B) Regional Rural Bank","2017-06-14"
"Bank of Maharashtra",3425815,1099320,4525135,92237.37,904689,"(A) Public Sector Banks","2017-06-28"
"Bank of Maharashtra",731255,123785,855040,22084.25,798245,"(B) Regional Rural Bank","2017-06-28"
"Bank of Maharashtra",3439096,1100523,4539619,93403.12,906630,"(A) Public Sector Banks","2017-07-05"
"Bank of Maharashtra",731323,123785,855108,21828.18,798320,"(B) Regional Rural Bank","2017-07-05"
"Bank of Maharashtra",3487645,1109019,4596664,92991.09,915610,"(A) Public Sector Banks","2017-07-12"
"Bank of Maharashtra",731352,123797,855149,21966.35,798373,"(B) Regional Rural Bank","2017-07-12"
"Bank of Maharashtra",3526678,1110367,4637045,93462.94,921887,"(A) Public Sector Banks","2017-07-19"
"Bank of Maharashtra",731426,123806,855232,21816.42,798373,"(B) Regional Rural Bank","2017-07-19"
"Bank of Maharashtra",3560993,1112026,4673019,93089.4,928322,"(A) Public Sector Banks","2017-07-26"
"Bank of Maharashtra",731950,123806,855756,21809.45,798373,"(B) Regional Rural Bank","2017-07-26"
"Bank of Maharashtra",3604669,1115500,4720169,93286.09,936126,"(A) Public Sector Banks","2017-08-02"
"Bank of Maharashtra",731543,123812,855355,21591.18,798373,"(B) Regional Rural Bank","2017-08-02"
"Bank of Maharashtra",3638200,1115777,4753977,93454.58,943356,"(A) Public Sector Banks","2017-08-09"
"Bank of Maharashtra",731540,123812,855352,21292.39,798373,"(B) Regional Rural Bank","2017-08-09"
"Bank of Maharashtra",3656854,1118928,4775782,93059.52,947428,"(A) Public Sector Banks","2017-08-16"
"Bank of Maharashtra",731626,123786,855412,21159.11,798373,"(B) Regional Rural Bank","2017-08-16"
"Bank of Maharashtra",3674126,1122734,4796860,92888.65,951581,"(A) Public Sector Banks","2017-08-23"
"Bank of Maharashtra",731675,123786,855461,21159.11,798373,"(B) Regional Rural Bank","2017-08-23"
"Bank of Maharashtra",3685110,1125749,4810859,92876.54,954723,"(A) Public Sector Banks","2017-08-30"
"Bank of Maharashtra",731675,123786,855461,20989.18,798373,"(B) Regional Rural Bank","2017-08-30"
"Bank of Maharashtra",3709904,1130650,4840554,92900.77,960144,"(A) Public Sector Banks","2017-09-06"
"Bank of Maharashtra",731868,123750,855618,20941.25,798373,"(B) Regional Rural Bank","2017-09-06"
"Bank of Maharashtra",3733599,1134268,4867867,93724.13,964066,"(A) Public Sector Banks","2017-09-13"
"Bank of Maharashtra",731868,123715,855583,20862.25,798373,"(B) Regional Rural Bank","2017-09-13"
"Bank of Maharashtra",3756624,1137736,4894360,93660.94,968068,"(A) Public Sector Banks","2017-09-20"
"Bank of Maharashtra",731932,123715,855647,20783.15,798373,"(B) Regional Rural Bank","2017-09-20"
"Bank of Maharashtra",3784496,1143271,4927767,93480.45,972924,"(A) Public Sector Banks","2017-09-27"
"Bank of Maharashtra",731947,123715,855662,20679.52,798373,"(B) Regional Rural Bank","2017-09-27"
"Bank of Maharashtra",3794336,1145847,4940183,94240.96,974796,"(A) Public Sector Banks","2017-10-04"
"Bank of Maharashtra",731947,123669,855616,20769.9,798373,"(B) Regional Rural Bank","2017-10-04"
"Bank of Maharashtra",3808032,1145654,4953686,96345.65,978159,"(A) Public Sector Banks","2017-10-11"
"Bank of Maharashtra",731962,123669,855631,20814.99,798373,"(B) Regional Rural Bank","2017-10-11"
"Bank of Maharashtra",3818934,1147856,4966790,96619.95,980701,"(A) Public Sector Banks","2017-10-18"
"Bank of Maharashtra",731962,123577,855539,20814.99,798373,"(B) Regional Rural Bank","2017-10-18"
"Bank of Maharashtra",3836606,1155368,4991974,96394.82,986278,"(A) Public Sector Banks","2017-11-01"
"Bank of Maharashtra",731962,123338,855300,20314.99,798373,"(B) Regional Rural Bank","2017-11-01"
"Bank of Maharashtra",3847718,1157676,5005394,97347.93,989659,"(A) Public Sector Banks","2017-11-08"
"Bank of Maharashtra",731885,123338,855223,20417.45,798373,"(B) Regional Rural Bank","2017-11-08"
"Bank of Maharashtra",3854123,1159304,5013427,97612.92,991819,"(A) Public Sector Banks","2017-11-15"
"Bank of Maharashtra",779127,125627,904754,20608.93,798373,"(B) Regional Rural Bank","2017-11-15"
"Bank of Maharashtra",3866660,1161935,5028595,97791.77,995786,"(A) Public Sector Banks","2017-11-22"
"Bank of Maharashtra",783595,125726,909321,20548.79,798373,"(B) Regional Rural Bank","2017-11-22"
"Bank of Maharashtra",3877551,1163902,5041453,97957.91,998774,"(A) Public Sector Banks","2017-11-29"
"Bank of Maharashtra",793417,125751,919168,20564.27,798373,"(B) Regional Rural Bank","2017-11-29"
"Bank of Maharashtra",3888953,1166118,5055071,98535.12,1002525,"(A) Public Sector Banks","2017-12-06"
"Bank of Maharashtra",794420,125751,920171,20566.27,798373,"(B) Regional Rural Bank","2017-12-06"
"Bank of Maharashtra",3899013,1167252,5066265,99879.61,1006024,"(A) Public Sector Banks","2017-12-13"
"Bank of Maharashtra",798867,125797,924664,20562.27,798373,"(B) Regional Rural Bank","2017-12-13"
"Bank of Maharashtra",3905260,1168016,5073276,100690.19,1008879,"(A) Public Sector Banks","2017-12-20"
"Bank of Maharashtra",802497,125824,928321,20563.27,798373,"(B) Regional Rural Bank","2017-12-20"
"Bank of Maharashtra",3913673,1168964,5082637,100861.22,1011470,"(A) Public Sector Banks","2017-12-27"
"Bank of Maharashtra",803988,125848,929836,20518.05,798373,"(B) Regional Rural Bank","2017-12-27"
"Bank of Maharashtra",3921116,1171070,5092186,103170.06,1015089,"(A) Public Sector Banks","2018-01-03"
"Bank of Maharashtra",804415,125824,930239,20518.27,798373,"(B) Regional Rural Bank","2018-01-03"
"Bank of Maharashtra",3929091,1172062,5101153,104772.33,1018709,"(A) Public Sector Banks","2018-01-10"
"Bank of Maharashtra",804769,125824,930593,20518.27,798373,"(B) Regional Rural Bank","2018-01-10"
"Bank of Maharashtra",3936652,1172450,5109102,105481.69,1022008,"(A) Public Sector Banks","2018-01-17"
"Bank of Maharashtra",806287,125841,932128,20517.27,798373,"(B) Regional Rural Bank","2018-01-17"
"Bank of Maharashtra",3940345,1172328,5112673,105920.87,1025591,"(A) Public Sector Banks","2018-01-24"
"Bank of Maharashtra",807316,125856,933172,20501.79,798373,"(B) Regional Rural Bank","2018-01-24"
"Bank of Maharashtra",3944463,1172938,5117401,105883.3,1027783,"(A) Public Sector Banks","2018-01-31"
"Bank of Maharashtra",808291,125856,934147,20501.79,798373,"(B) Regional Rural Bank","2018-01-31"
"Bank of Maharashtra",3951466,1173655,5125121,108297.47,1031594,"(A) Public Sector Banks","2018-02-07"
"Bank of Maharashtra",808703,125856,934559,20502.92,798373,"(B) Regional Rural Bank","2018-02-07"
"Bank of Maharashtra",3956726,1174282,5131008,109344.12,1034337,"(A) Public Sector Banks","2018-02-14"
"Bank of Maharashtra",809277,125856,935133,20501.79,798373,"(B) Regional Rural Bank","2018-02-14"
"Bank of Maharashtra",3960623,1174946,5135569,109214.84,1036885,"(A) Public Sector Banks","2018-02-21"
"Bank of Maharashtra",810361,125856,936217,20502.85,798604,"(B) Regional Rural Bank","2018-02-21"
"Bank of Maharashtra",3969210,1176286,5145496,110660.57,1041711,"(A) Public Sector Banks","2018-03-07"
"Bank of Maharashtra",811293,125856,937149,20502.85,798611,"(B) Regional Rural Bank","2018-03-07"
"Bank of Maharashtra",3971614,1176880,5148494,112286.96,1044659,"(A) Public Sector Banks","2018-03-14"
"Bank of Maharashtra",811606,125856,937462,20501.8,798614,"(B) Regional Rural Bank","2018-03-14"
"Bank of Maharashtra",3975590,1177482,5153072,111979.68,1047597,"(A) Public Sector Banks","2018-03-21"
"Bank of Maharashtra",811825,125856,937681,20502.8,798619,"(B) Regional Rural Bank","2018-03-21"
"Bank of Maharashtra",3977212,1177866,5155078,111495.52,1048829,"(A) Public Sector Banks","2018-03-28"
"Bank of Maharashtra",811985,125856,937841,20501.8,798622,"(B) Regional Rural Bank","2018-03-28"
"Bank of Maharashtra",3978529,1178279,5156808,114628.62,1050248,"(A) Public Sector Banks","2018-04-04"
"Bank of Maharashtra",812226,125856,938082,20502.8,798625,"(B) Regional Rural Bank","2018-04-04"
"Bank of Maharashtra",3981049,1178521,5159570,115437.06,1052260,"(A) Public Sector Banks","2018-04-11"
"Bank of Maharashtra",812385,125856,938241,20501.79,798628,"(B) Regional Rural Bank","2018-04-11"
"Bank of Maharashtra",3982858,1178901,5161759,115891.46,1054198,"(A) Public Sector Banks","2018-04-18"
"Bank of Maharashtra",812544,125856,938400,20502.8,798631,"(B) Regional Rural Bank","2018-04-18"
"Bank of Maharashtra",3985006,1179385,5164391,115779.59,1056449,"(A) Public Sector Banks","2018-04-25"
"Bank of Maharashtra",812797,125856,938653,20501.8,798632,"(B) Regional Rural Bank","2018-04-25"
"Bank of Maharashtra",3986715,1179899,5166614,115665.51,1058470,"(A) Public Sector Banks","2018-05-02"
"Bank of Maharashtra",812916,125856,938772,20502.8,798635,"(B) Regional Rural Bank","2018-05-02"
"Bank of Maharashtra",3989056,1180355,5169411,115508.78,1060486,"(A) Public Sector Banks","2018-05-09"
"Bank of Maharashtra",813035,125856,938891,20501.8,798638,"(B) Regional Rural Bank","2018-05-09"
"Bank of Maharashtra",3994019,1181173,5175192,115654.55,1064923,"(A) Public Sector Banks","2018-05-23"
"Bank of Maharashtra",813252,126102,939354,20502.8,798639,"(B) Regional Rural Bank","2018-05-23"
"Bank of Maharashtra",3997280,1182104,5179384,116018.84,1067942,"(A) Public Sector Banks","2018-05-30"
"Bank of Maharashtra",813252,126102,939354,20502.8,798639,"(B) Regional Rural Bank","2018-05-30"
"Bank of Maharashtra",3999246,1182448,5181694,116204.07,1069592,"(A) Public Sector Banks","2018-06-06"
"Bank of Maharashtra",815681,126796,942477,21214.58,798768,"(B) Regional Rural Bank","2018-06-06"
"Bank of Maharashtra",4001694,1182900,5184594,116808.21,1072186,"(A) Public Sector Banks","2018-06-13"
"Bank of Maharashtra",824084,126857,950941,21785.7,798779,"(B) Regional Rural Bank","2018-06-13"
"Bank of Maharashtra",4005425,1183589,5189014,116437.43,1075459,"(A) Public Sector Banks","2018-06-20"
"Bank of Maharashtra",825411,127664,953075,21916.91,798783,"(B) Regional Rural Bank","2018-06-20"
"Bank of Maharashtra",4010038,1184305,5194343,116146.02,1078577,"(A) Public Sector Banks","2018-06-27"
"Bank of Maharashtra",831110,131645,962755,21967.93,798788,"(B) Regional Rural Bank","2018-06-27"
"Bank of Maharashtra",4014167,1185009,5199176,117894.85,1081399,"(A) Public Sector Banks","2018-07-04"
"Bank of Maharashtra",835279,133710,968989,21985.94,798792,"(B) Regional Rural Bank","2018-07-04"
"Bank of Maharashtra",4022421,1186535,5208956,118466.91,1088073,"(A) Public Sector Banks","2018-07-18"
"Bank of Maharashtra",846296,136821,983117,22014.97,798802,"(B) Regional Rural Bank","2018-07-18"
"Bank of Maharashtra",4034488,1193050,5227538,118767.75,1096814,"(A) Public Sector Banks","2018-08-01"
"Bank of Maharashtra",862001,138929,1000930,22056.08,798811,"(B) Regional Rural Bank","2018-08-01"
"Bank of Maharashtra",4040152,1190337,5230489,118816.72,1101118,"(A) Public Sector Banks","2018-08-08"
"Bank of Maharashtra",873104,139427,1012531,22068.09,798814,"(B) Regional Rural Bank","2018-08-08"
"Bank of Maharashtra",4046019,1192216,5238235,118878.86,1106614,"(A) Public Sector Banks","2018-08-15"
"Bank of Maharashtra",883350,139427,1022777,22114.1,798819,"(B) Regional Rural Bank","2018-08-15"
"Bank of Maharashtra",4048609,1193335,5241944,118223.93,1110609,"(A) Public Sector Banks","2018-08-22"
"Bank of Maharashtra",903214,139703,1042917,22739.68,798823,"(B) Regional Rural Bank","2018-08-22"
"Bank of Maharashtra",4056228,1194547,5250775,117746.82,1114478,"(A) Public Sector Banks","2018-08-29"
"Bank of Maharashtra",922986,140177,1063163,23848.37,798828,"(B) Regional Rural Bank","2018-08-29"
"Bank of Maharashtra",4065436,1195843,5261279,118493.13,1118400,"(A) Public Sector Banks","2018-09-05"
"Bank of Maharashtra",944253,140277,1084530,25444.26,798833,"(B) Regional Rural Bank","2018-09-05"
"Bank of Maharashtra",4075454,1197685,5273139,119119.64,1124067,"(A) Public Sector Banks","2018-09-12"
"Bank of Maharashtra",964400,140277,1104677,26319.05,798838,"(B) Regional Rural Bank","2018-09-12"
"Bank of Maharashtra",4171534,1202433,5373967,118903.58,1126973,"(A) Public Sector Banks","2018-09-19"
"Bank of Maharashtra",985724,140318,1126042,27679.42,798842,"(B) Regional Rural Bank","2018-09-19"
"Bank of Maharashtra",4091018,1198950,5289968,118642.91,1129021,"(A) Public Sector Banks","2018-09-26"
"Bank of Maharashtra",1008038,140318,1148356,28657.07,798847,"(B) Regional Rural Bank","2018-09-26"
"Bank of Maharashtra",4194354,1204635,5398989,120438.4,1133335,"(A) Public Sector Banks","2018-10-03"
"Bank of Maharashtra",1030605,140318,1170923,29912.67,798852,"(B) Regional Rural Bank","2018-10-03"
"Bank of Maharashtra",4112681,1206242,5318923,121129.66,1137453,"(A) Public Sector Banks","2018-10-10"
"Bank of Maharashtra",1030971,140327,1171298,30297.26,798986,"(B) Regional Rural Bank","2018-10-10"
"Bank of Maharashtra",4118648,1203047,5321695,121033.72,1141318,"(A) Public Sector Banks","2018-10-17"
"Bank of Maharashtra",1031452,140331,1171783,30756,799248,"(B) Regional Rural Bank","2018-10-17"
"Bank of Maharashtra",4129493,1204996,5334489,120764.6,1146152,"(A) Public Sector Banks","2018-10-24"
"Bank of Maharashtra",1031845,140331,1172176,31035.84,799413,"(B) Regional Rural Bank","2018-10-24"
"Bank of Maharashtra",4140016,1208424,5348440,121277.63,1151364,"(A) Public Sector Banks","2018-10-31"
"Bank of Maharashtra",1032325,140331,1172656,31749.13,799621,"(B) Regional Rural Bank","2018-10-31"
"Bank of Maharashtra",4146159,1210043,5356202,123425.73,1154243,"(A) Public Sector Banks","2018-11-07"
"Bank of Maharashtra",1032272,140692,1172964,31839.13,799668,"(B) Regional Rural Bank","2018-11-07"
"Bank of Maharashtra",4149475,1210954,5360429,122111.27,1155888,"(A) Public Sector Banks","2018-11-14"
"Bank of Maharashtra",1032447,140701,1173148,31850.13,799702,"(B) Regional Rural Bank","2018-11-14"
"Bank of Maharashtra",4156512,1212962,5369474,122007.15,1160316,"(A) Public Sector Banks","2018-11-21"
"Bank of Maharashtra",1032966,140701,1173667,32012.77,799736,"(B) Regional Rural Bank","2018-11-21"
"Bank of Maharashtra",4161664,1214217,5375881,121483.23,1162655,"(A) Public Sector Banks","2018-11-28"
"Bank of Maharashtra",1032966,140701,1173667,32012.77,799736,"(B) Regional Rural Bank","2018-11-28"
"Bank of Maharashtra",4172812,1216748,5389560,122639.32,1166953,"(A) Public Sector Banks","2018-12-05"
"Bank of Maharashtra",1032966,140701,1173667,32012.77,799736,"(B) Regional Rural Bank","2018-12-05"
"Bank of Maharashtra",4183081,1218758,5401839,123612,1170619,"(A) Public Sector Banks","2018-12-12"
"Bank of Maharashtra",1061896,140762,1202658,32806.98,800203,"(B) Regional Rural Bank","2018-12-12"
"Bank of Maharashtra",4194436,1221007,5415443,124347.72,1175001,"(A) Public Sector Banks","2018-12-19"
"Bank of Maharashtra",1070427,140773,1211200,33138.91,800219,"(B) Regional Rural Bank","2018-12-19"
"Bank of Maharashtra",4201143,1222527,5423670,124878.95,1177717,"(A) Public Sector Banks","2018-12-26"
"Bank of Maharashtra",1077395,140784,1218179,33702.27,800547,"(B) Regional Rural Bank","2018-12-26"
"Bank of Maharashtra",4207843,1223777,5431620,126677.42,1179471,"(A) Public Sector Banks","2019-01-02"
"Bank of Maharashtra",1086473,140806,1227279,33933.68,800838,"(B) Regional Rural Bank","2019-01-02"
"Bank of Maharashtra",4225461,1227529,5452990,129349.12,1189517,"(A) Public Sector Banks","2019-01-16"
"Bank of Maharashtra",1104802,140815,1245617,34129.32,800872,"(B) Regional Rural Bank","2019-01-16"
"Bank of Maharashtra",4240600,1230775,5471375,130238.19,1199635,"(A) Public Sector Banks","2019-01-23"
"Bank of Maharashtra",1114029,140821,1254850,34188.44,800885,"(B) Regional Rural Bank","2019-01-23"
