Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Indian Bank",401498,119400,520898,6509.22,452123,"(B) Regional Rural Bank","2017-05-24"
"Indian Bank",2172541,1085943,3258484,45007.04,3222782,"(A) Public Sector Banks","2017-05-31"
"Indian Bank",402058,119433,521491,6651.48,454265,"(B) Regional Rural Bank","2017-05-31"
"Indian Bank",2173538,1086083,3259621,43251.27,3223919,"(A) Public Sector Banks","2017-06-07"
"Indian Bank",402400,119702,522102,6539.94,454710,"(B) Regional Rural Bank","2017-06-07"
"Indian Bank",2174508,1086306,3260814,45363.79,3225112,"(A) Public Sector Banks","2017-06-14"
"Indian Bank",402804,119763,522567,6388.32,455727,"(B) Regional Rural Bank","2017-06-14"
"Indian Bank",2176812,1086635,3263447,43085.32,3227745,"(A) Public Sector Banks","2017-06-28"
"Indian Bank",404014,119905,523919,6332.89,456495,"(B) Regional Rural Bank","2017-06-28"
"Indian Bank",2178278,1086635,3264913,43867.81,3229211,"(A) Public Sector Banks","2017-07-05"
"Indian Bank",404958,119983,524941,5197.45,456561,"(B) Regional Rural Bank","2017-07-05"
"Indian Bank",2178483,1086880,3265363,44729.09,3229670,"(A) Public Sector Banks","2017-07-12"
"Indian Bank",405824,120366,526190,6364.84,456749,"(B) Regional Rural Bank","2017-07-12"
"Indian Bank",2178797,1087159,3265956,44187.87,3230225,"(A) Public Sector Banks","2017-07-19"
"Indian Bank",406162,120434,526596,6356.86,457352,"(B) Regional Rural Bank","2017-07-19"
"Indian Bank",2179217,1087352,3266569,43666.45,3230838,"(A) Public Sector Banks","2017-07-26"
"Indian Bank",406186,120555,526741,6271.56,457428,"(B) Regional Rural Bank","2017-07-26"
"Indian Bank",2180718,1087638,3268356,44886.76,3234438,"(A) Public Sector Banks","2017-08-02"
"Indian Bank",406333,120780,527113,6423.74,457461,"(B) Regional Rural Bank","2017-08-02"
"Indian Bank",2181517,1087721,3269238,45142.61,3235652,"(A) Public Sector Banks","2017-08-09"
"Indian Bank",407668,120973,528641,6522.43,457487,"(B) Regional Rural Bank","2017-08-09"
"Indian Bank",2182030,1087783,3269813,45062.02,3236227,"(A) Public Sector Banks","2017-08-16"
"Indian Bank",408084,120981,529065,6380.71,457571,"(B) Regional Rural Bank","2017-08-16"
"Indian Bank",2182670,1087846,3270516,44477.04,3237149,"(A) Public Sector Banks","2017-08-23"
"Indian Bank",408456,120988,529444,6357.94,457594,"(B) Regional Rural Bank","2017-08-23"
"Indian Bank",2183729,1088019,3271748,44475.07,3238448,"(A) Public Sector Banks","2017-08-30"
"Indian Bank",409673,121028,530701,6349.02,458996,"(B) Regional Rural Bank","2017-08-30"
"Indian Bank",2187510,1088179,3275689,44884.65,3247629,"(A) Public Sector Banks","2017-09-06"
"Indian Bank",410875,121355,532230,6423.18,459036,"(B) Regional Rural Bank","2017-09-06"
"Indian Bank",2188172,1088684,3276856,44904.89,3248796,"(A) Public Sector Banks","2017-09-13"
"Indian Bank",410906,121355,532261,6311.06,459079,"(B) Regional Rural Bank","2017-09-13"
"Indian Bank",2188428,1088736,3277164,44461.95,3250452,"(A) Public Sector Banks","2017-09-20"
"Indian Bank",412377,121505,533882,6335.31,459121,"(B) Regional Rural Bank","2017-09-20"
"Indian Bank",2188428,1088885,3277313,44462.94,3250470,"(A) Public Sector Banks","2017-09-27"
"Indian Bank",412423,121505,533928,6335.31,461342,"(B) Regional Rural Bank","2017-09-27"
"Indian Bank",2188755,1089112,3277867,44720.33,3251136,"(A) Public Sector Banks","2017-10-04"
"Indian Bank",412609,121511,534120,6447.81,461802,"(B) Regional Rural Bank","2017-10-04"
"Indian Bank",2189034,1089324,3278358,45655.07,3251561,"(A) Public Sector Banks","2017-10-11"
"Indian Bank",414931,122103,537034,6463.07,465886,"(B) Regional Rural Bank","2017-10-11"
"Indian Bank",2189403,1089521,3278924,44929.99,3252127,"(A) Public Sector Banks","2017-10-18"
"Indian Bank",415092,124107,539199,6512.57,466742,"(B) Regional Rural Bank","2017-10-18"
"Indian Bank",2190783,1089991,3280774,44931.27,3253977,"(A) Public Sector Banks","2017-11-01"
"Indian Bank",416425,124210,540635,6675.75,467420,"(B) Regional Rural Bank","2017-11-01"
"Indian Bank",2191138,1090297,3281435,44931.27,3254636,"(A) Public Sector Banks","2017-11-08"
"Indian Bank",416622,124210,540832,6706.2,467516,"(B) Regional Rural Bank","2017-11-08"
"Indian Bank",2191579,1093954,3285533,46054.95,3256800,"(A) Public Sector Banks","2017-11-15"
"Indian Bank",417500,127569,545069,6724.23,472462,"(B) Regional Rural Bank","2017-11-15"
"Indian Bank",2196532,1094491,3291023,45344.28,3259934,"(A) Public Sector Banks","2017-11-22"
"Indian Bank",418174,128837,547011,6729.25,488129,"(B) Regional Rural Bank","2017-11-22"
"Indian Bank",2197230,1094830,3292060,45348.43,3269219,"(A) Public Sector Banks","2017-11-29"
"Indian Bank",420445,129587,550032,6716.61,488129,"(B) Regional Rural Bank","2017-11-29"
"Indian Bank",2197279,1094922,3292201,45348.43,3269362,"(A) Public Sector Banks","2017-12-06"
"Indian Bank",420979,129644,550623,6913.25,488149,"(B) Regional Rural Bank","2017-12-06"
"Indian Bank",2197300,1097396,3294696,46820.7,3271695,"(A) Public Sector Banks","2017-12-13"
"Indian Bank",421309,129683,550992,7016.4,489920,"(B) Regional Rural Bank","2017-12-13"
"Indian Bank",2198936,1096998,3295934,46467.06,3272812,"(A) Public Sector Banks","2017-12-20"
"Indian Bank",422608,131614,554222,6906.26,491224,"(B) Regional Rural Bank","2017-12-20"
"Indian Bank",2199563,1097243,3296806,46094.43,3273630,"(A) Public Sector Banks","2017-12-27"
"Indian Bank",423003,131651,554654,6932.1,492465,"(B) Regional Rural Bank","2017-12-27"
"Indian Bank",2200173,1097738,3297911,46790.52,3274676,"(A) Public Sector Banks","2018-01-03"
"Indian Bank",422165,132847,555012,6951.56,493164,"(B) Regional Rural Bank","2018-01-03"
"Indian Bank",2201113,1098539,3299652,47987.6,3276429,"(A) Public Sector Banks","2018-01-10"
"Indian Bank",423103,133074,556177,6987.97,493212,"(B) Regional Rural Bank","2018-01-10"
"Indian Bank",2201685,1098680,3300365,47151.41,3277137,"(A) Public Sector Banks","2018-01-17"
"Indian Bank",423242,133068,556310,6906.3,493212,"(B) Regional Rural Bank","2018-01-17"
"Indian Bank",2202593,1099353,3301946,46520.73,3278720,"(A) Public Sector Banks","2018-01-24"
"Indian Bank",424154,133649,557803,6906.3,493305,"(B) Regional Rural Bank","2018-01-24"
"Indian Bank",2203005,1099619,3302624,47251.14,3279991,"(A) Public Sector Banks","2018-01-31"
"Indian Bank",424892,133671,558563,7168.56,493356,"(B) Regional Rural Bank","2018-01-31"
"Indian Bank",2204343,1100185,3304528,48564.19,3281516,"(A) Public Sector Banks","2018-02-07"
"Indian Bank",425521,134303,559824,7191.89,493356,"(B) Regional Rural Bank","2018-02-07"
"Indian Bank",2204905,1100378,3305283,48758.18,3282242,"(A) Public Sector Banks","2018-02-14"
"Indian Bank",426472,134337,560809,7169.72,493693,"(B) Regional Rural Bank","2018-02-14"
"Indian Bank",2205912,1101465,3307377,47527.3,3284303,"(A) Public Sector Banks","2018-02-21"
"Indian Bank",427480,134877,562357,7210.48,493693,"(B) Regional Rural Bank","2018-02-21"
"Indian Bank",2208082,1101884,3309966,48761.66,3286755,"(A) Public Sector Banks","2018-03-07"
"Indian Bank",429868,134927,564795,7180.72,493757,"(B) Regional Rural Bank","2018-03-07"
"Indian Bank",2208100,1101961,3310061,48872.72,3286846,"(A) Public Sector Banks","2018-03-14"
"Indian Bank",430384,134927,565311,7332.61,493770,"(B) Regional Rural Bank","2018-03-14"
"Indian Bank",2208188,1101964,3310152,48757.38,3286874,"(A) Public Sector Banks","2018-03-21"
"Indian Bank",429301,137425,566726,7445.27,493804,"(B) Regional Rural Bank","2018-03-21"
"Indian Bank",2208346,1102397,3310743,49427.89,3287289,"(A) Public Sector Banks","2018-03-28"
"Indian Bank",429301,137425,566726,7445.27,493804,"(B) Regional Rural Bank","2018-03-28"
"Indian Bank",2208406,1102867,3311273,49427.89,3287483,"(A) Public Sector Banks","2018-04-04"
"Indian Bank",430271,139972,570243,7517.34,493804,"(B) Regional Rural Bank","2018-04-04"
"Indian Bank",2208406,1102867,3311273,51573.03,3288675,"(A) Public Sector Banks","2018-04-11"
"Indian Bank",430271,139972,570243,7517.34,493804,"(B) Regional Rural Bank","2018-04-11"
"Indian Bank",2209442,1103523,3312965,50935.08,3288955,"(A) Public Sector Banks","2018-04-18"
"Indian Bank",431762,139800,571562,7917.68,493921,"(B) Regional Rural Bank","2018-04-18"
"Indian Bank",2210816,1104971,3315787,49919.57,3293396,"(A) Public Sector Banks","2018-04-25"
"Indian Bank",432113,142326,574439,7749.89,494397,"(B) Regional Rural Bank","2018-04-25"
"Indian Bank",2235404,1104753,3340157,50147.72,3317846,"(A) Public Sector Banks","2018-05-02"
"Indian Bank",432113,142326,574439,7749.89,494397,"(B) Regional Rural Bank","2018-05-02"
"Indian Bank",2235851,1104951,3340802,50984.57,3318256,"(A) Public Sector Banks","2018-05-09"
"Indian Bank",433605,143313,576918,7816.32,495626,"(B) Regional Rural Bank","2018-05-09"
"Indian Bank",2236858,1105105,3341963,49594.55,3319205,"(A) Public Sector Banks","2018-05-23"
"Indian Bank",434647,143883,578530,7850.23,495837,"(B) Regional Rural Bank","2018-05-23"
"Indian Bank",2237554,1105544,3343098,49405.67,3320136,"(A) Public Sector Banks","2018-05-30"
"Indian Bank",435189,143718,578907,7714.76,495837,"(B) Regional Rural Bank","2018-05-30"
"Indian Bank",2238124,1105871,3343995,50703.44,3321003,"(A) Public Sector Banks","2018-06-06"
"Indian Bank",435787,143665,579452,7954.88,495837,"(B) Regional Rural Bank","2018-06-06"
"Indian Bank",2244924,1115238,3360162,50703.44,3323688,"(A) Public Sector Banks","2018-06-13"
"Indian Bank",436405,144836,581241,7949.61,496331,"(B) Regional Rural Bank","2018-06-13"
"Indian Bank",2246406,1115604,3362010,49362.62,3325426,"(A) Public Sector Banks","2018-06-20"
"Indian Bank",437235,144872,582107,7786.33,496331,"(B) Regional Rural Bank","2018-06-20"
"Indian Bank",2247244,1115848,3363092,49031.02,3326645,"(A) Public Sector Banks","2018-06-27"
"Indian Bank",438402,144886,583288,7644.21,496331,"(B) Regional Rural Bank","2018-06-27"
"Indian Bank",2248389,1116012,3364401,49861.19,3328071,"(A) Public Sector Banks","2018-07-04"
"Indian Bank",439850,145004,584854,7725.53,496331,"(B) Regional Rural Bank","2018-07-04"
"Indian Bank",2250301,1117397,3367698,50119.56,3331116,"(A) Public Sector Banks","2018-07-18"
"Indian Bank",441043,144984,586027,7569.72,496331,"(B) Regional Rural Bank","2018-07-18"
"Indian Bank",2253493,1118054,3371547,50087.27,3335131,"(A) Public Sector Banks","2018-08-01"
"Indian Bank",444297,147523,591820,7634.78,496331,"(B) Regional Rural Bank","2018-08-01"
"Indian Bank",2255210,1119002,3374212,51023.44,3338004,"(A) Public Sector Banks","2018-08-08"
"Indian Bank",445139,150715,595854,7791.7,496331,"(B) Regional Rural Bank","2018-08-08"
"Indian Bank",2255797,1119179,3374976,50603.33,3338806,"(A) Public Sector Banks","2018-08-15"
"Indian Bank",445662,150719,596381,7583.66,496331,"(B) Regional Rural Bank","2018-08-15"
"Indian Bank",2255797,1119179,3374976,50603.33,3338806,"(A) Public Sector Banks","2018-08-22"
"Indian Bank",445662,150719,596381,7583.66,496331,"(B) Regional Rural Bank","2018-08-22"
"Indian Bank",2255797,1119179,3374976,50603.33,3338806,"(A) Public Sector Banks","2018-08-29"
"Indian Bank",445662,150719,596381,7583.66,496331,"(B) Regional Rural Bank","2018-08-29"
"Indian Bank",2258300,1120096,3378396,50125.12,3342081,"(A) Public Sector Banks","2018-09-05"
"Indian Bank",449456,151609,601065,8629.7,496331,"(B) Regional Rural Bank","2018-09-05"
"Indian Bank",2258827,1120148,3378975,50125.12,3342660,"(A) Public Sector Banks","2018-09-12"
"Indian Bank",449456,151609,601065,8629.7,496331,"(B) Regional Rural Bank","2018-09-12"
"Indian Bank",2262333,1120148,3382481,50125.12,3345439,"(A) Public Sector Banks","2018-09-19"
"Indian Bank",450143,151622,601765,7828.28,496331,"(B) Regional Rural Bank","2018-09-19"
"Indian Bank",2262333,1120148,3382481,50125.12,3345439,"(A) Public Sector Banks","2018-09-26"
"Indian Bank",450143,151622,601765,7828.28,496331,"(B) Regional Rural Bank","2018-09-26"
"Indian Bank",2276378,1127140,3403518,51473.72,3366625,"(A) Public Sector Banks","2018-10-03"
"Indian Bank",454096,156212,610308,7896.41,496332,"(B) Regional Rural Bank","2018-10-03"
"Indian Bank",2280544,1128843,3409387,52245.52,3373718,"(A) Public Sector Banks","2018-10-10"
"Indian Bank",455128,156522,611650,7614.37,497131,"(B) Regional Rural Bank","2018-10-10"
"Indian Bank",2284082,1130168,3414250,51167.15,3378584,"(A) Public Sector Banks","2018-10-17"
"Indian Bank",455996,156977,612973,7663,497305,"(B) Regional Rural Bank","2018-10-17"
"Indian Bank",2305658,1137639,3443297,51348.86,3408696,"(A) Public Sector Banks","2018-10-24"
"Indian Bank",457099,158507,615606,7669.19,522588,"(B) Regional Rural Bank","2018-10-24"
"Indian Bank",2324592,1138747,3463339,52414.15,3428738,"(A) Public Sector Banks","2018-10-31"
"Indian Bank",461639,159244,620883,7763.36,527908,"(B) Regional Rural Bank","2018-10-31"
"Indian Bank",2348819,1140333,3489152,53499.36,3454551,"(A) Public Sector Banks","2018-11-07"
"Indian Bank",462897,159244,622141,7804.77,563053,"(B) Regional Rural Bank","2018-11-07"
"Indian Bank",2366845,1146331,3513176,52380.36,3478575,"(A) Public Sector Banks","2018-11-14"
"Indian Bank",467760,161333,629093,7742.06,564180,"(B) Regional Rural Bank","2018-11-14"
"Indian Bank",2385390,1154998,3540388,51217.56,3505787,"(A) Public Sector Banks","2018-11-21"
"Indian Bank",471200,162809,634009,7981.03,564280,"(B) Regional Rural Bank","2018-11-21"
"Indian Bank",2396316,1158073,3554389,51504.98,3519788,"(A) Public Sector Banks","2018-11-28"
"Indian Bank",473344,163572,636916,8429.69,564484,"(B) Regional Rural Bank","2018-11-28"
"Indian Bank",2400010,1159397,3559407,52485.54,3524806,"(A) Public Sector Banks","2018-12-05"
"Indian Bank",475963,166149,642112,8184.12,564713,"(B) Regional Rural Bank","2018-12-05"
"Indian Bank",2403077,1160461,3563538,52864.22,3528937,"(A) Public Sector Banks","2018-12-12"
"Indian Bank",477319,166435,643754,8095.86,564911,"(B) Regional Rural Bank","2018-12-12"
"Indian Bank",2406919,1161968,3568887,52419.21,3534286,"(A) Public Sector Banks","2018-12-19"
"Indian Bank",478482,166674,645156,8086.56,565104,"(B) Regional Rural Bank","2018-12-19"
"Indian Bank",2408301,1162534,3570835,52198.46,3536234,"(A) Public Sector Banks","2018-12-26"
"Indian Bank",479389,166908,646297,8110.78,565177,"(B) Regional Rural Bank","2018-12-26"
"Indian Bank",2408301,1162534,3570835,52198.46,3536234,"(A) Public Sector Banks","2019-01-02"
"Indian Bank",479389,166908,646297,8110.78,565177,"(B) Regional Rural Bank","2019-01-02"
"Indian Bank",2416930,1165327,3582257,55933.01,3547656,"(A) Public Sector Banks","2019-01-16"
"Indian Bank",482386,172256,654642,8277.69,565570,"(B) Regional Rural Bank","2019-01-16"
"Indian Bank",2416930,1165327,3582257,55933.01,3547656,"(A) Public Sector Banks","2019-01-23"
"Indian Bank",483567,172442,656009,8062.97,565609,"(B) Regional Rural Bank","2019-01-23"
