Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Punjab & Sind Bank,488042,259800,747842,53876.64,714823,(A) Public Sector Banks,09/27/2017
Punjab National Bank,14770221,2722493,17492714,314117.28,14049307,(A) Public Sector Banks,09/27/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,09/27/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,09/27/2017
UCO Bank,3195953,2699264,5895217,137940.55,3973381,(A) Public Sector Banks,09/27/2017
Union Bank of India,5770495,1571927,7342422,129113.58,4856395,(A) Public Sector Banks,09/27/2017
United Bank of India,7043065,4604861,11647926,886764.39,10168679,(A) Public Sector Banks,09/27/2017
Vijaya Bank,830425,640139,1470564,18698.95,1468669,(A) Public Sector Banks,09/27/2017
Public Sector Banks Sub Total,133708572,111089078,244797650,5292851.63,183658288,(A) Public Sector Banks,09/27/2017
Allahabad Bank,919661,169110,1088771,25373.37,768124,(B) Regional Rural Bank,09/27/2017
Andhra Bank,165408,17116,182524,2403.91,100664,(B) Regional Rural Bank,09/27/2017
Bank of Baroda,4479335,1247990,5727325,137480.93,4792417,(B) Regional Rural Bank,09/27/2017
Bank of India,2958876,967184,3926060,74354.88,3690229,(B) Regional Rural Bank,09/27/2017
Bank of Maharashtra,731947,123715,855662,20679.52,798373,(B) Regional Rural Bank,09/27/2017
Canara Bank,642487,439418,1081905,53100.33,1053971,(B) Regional Rural Bank,09/27/2017
Central Bank of India,3430660,765114,4195774,117260.64,3801929,(B) Regional Rural Bank,09/27/2017
Dena Bank,284386,10363,294749,11994.26,289136,(B) Regional Rural Bank,09/27/2017
Indian Bank,412423,121505,533928,6335.31,461342,(B) Regional Rural Bank,09/27/2017
Indian Overseas Bank,1002742,9719,1012461,26447.92,616138,(B) Regional Rural Bank,09/27/2017
Jammu & Kashmir Bank Ltd,88339,15786,104125,4870.09,20240,(B) Regional Rural Bank,09/27/2017
Punjab & Sind Bank,19060,691,19751,256.02,17418,(B) Regional Rural Bank,09/27/2017
Punjab National Bank,3118193,431937,3550130,108701.09,3034867,(B) Regional Rural Bank,09/27/2017
State Bank of India,10514911,2043264,12558175,261001.43,6226922,(B) Regional Rural Bank,09/27/2017
Syndicate Bank,2039022,549057,2588079,86561.99,2469730,(B) Regional Rural Bank,09/27/2017
UCO Bank,1346196,48941,1395137,25731.79,559346,(B) Regional Rural Bank,09/27/2017
Union Bank of India,986598,330287,1316885,29471.15,753396,(B) Regional Rural Bank,09/27/2017
United Bank of India,8007737,106101,8113838,189463.64,6611888,(B) Regional Rural Bank,09/27/2017
Regional Rural Banks Sub Total,41147981,7397298,48545279,1181488.28,36066130,(B) Regional Rural Bank,09/27/2017
Axis Bank Ltd,129860,621204,751064,19260.1,667015,(C) Major Private Banks,09/27/2017
City Union Bank Ltd,15857,68212,84069,1525.13,79235,(C) Major Private Banks,09/27/2017
Federal Bank Ltd,394606,81106,475712,18561.88,418419,(C) Major Private Banks,09/27/2017
HDFC Bank Ltd,331392,1439170,1770562,76498.36,1769884,(C) Major Private Banks,09/27/2017
ICICI Bank Ltd,3402373,494614,3896987,18985.01,3896987,(C) Major Private Banks,09/27/2017
IndusInd Bank Ltd,42059,402337,444396,2746.28,419750,(C) Major Private Banks,09/27/2017
Jammu & Kashmir Bank Ltd,1351718,136069,1487787,52700.1,1166844,(C) Major Private Banks,09/27/2017
Karur Vysya Bank,24805,158951,183756,1533.29,181492,(C) Major Private Banks,09/27/2017
Kotak Mahindra Bank Ltd,108001,72173,180174,1756.19,132717,(C) Major Private Banks,09/27/2017
Lakshmi Vilas Bank Ltd,49694,129778,179472,1557.15,178239,(C) Major Private Banks,09/27/2017
RBL Bank Ltd,59787,35520,95307,247.34,95307,(C) Major Private Banks,09/27/2017
South Indian Bank Ltd,30479,176701,207180,4324.78,71766,(C) Major Private Banks,09/27/2017
Yes Bank Ltd,7514,7055,14569,212.16,12944,(C) Major Private Banks,09/27/2017
Major Private Banks Sub Total,5948145,3822890,9771035,199907.77,9090599,(C) Major Private Banks,09/27/2017
Public Sector Banks,134105242,111400297,245505539,5313106.31,184112294,Summary,10/04/2017
Regional Rural Banks,41231175,7408467,48639642,1186377.51,36026739,Summary,10/04/2017
Private Sector Banks,5911711,3772187,9683898,202119.82,8999849,Summary,10/04/2017
Grand Total,181248128,122580951,303829079,6701603.64,229138882,Summary,10/04/2017
Allahabad Bank,5572543,1330027,6902570,155112.06,5218934,(A) Public Sector Banks,10/04/2017
Andhra Bank,1506806,886349,2393155,29012.6,1933899,(A) Public Sector Banks,10/04/2017
Bank of Baroda,8370329,13367500,21737829,527010.25,20042128,(A) Public Sector Banks,10/04/2017
Bank of India,8718739,9651231,18369970,370035.18,17313449,(A) Public Sector Banks,10/04/2017
Bank of Maharashtra,3794336,1145847,4940183,94240.96,974796,(A) Public Sector Banks,10/04/2017
Canara Bank,4579123,2110107,6689230,182994.34,4264121,(A) Public Sector Banks,10/04/2017
Central Bank of India,8252472,2079223,10331695,176811.59,7735468,(A) Public Sector Banks,10/04/2017
Corporation Bank,1365740,1343984,2709724,101655.94,2568342,(A) Public Sector Banks,10/04/2017
Dena Bank,3365529,920571,4286100,81354.56,2563817,(A) Public Sector Banks,10/04/2017
IDBI Bank Ltd.,462240,361884,824124,18730.41,667622,(A) Public Sector Banks,10/04/2017
Indian Bank,2188755,1089112,3277867,44720.33,3251136,(A) Public Sector Banks,10/04/2017
Indian Overseas Bank,976213,3397417,4373630,71908.41,4127092,(A) Public Sector Banks,10/04/2017
Oriental Bank of Commerce,2344228,1794081,4138309,407595.21,3749712,(A) Public Sector Banks,10/04/2017
Punjab & Sind Bank,697407,446599,1144006,55892.15,1052178,(A) Public Sector Banks,10/04/2017
Punjab National Bank,14786001,2724813,17510814,315545.98,14053400,(A) Public Sector Banks,10/04/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,10/04/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,10/04/2017
UCO Bank,3196425,2699440,5895865,138855.39,3974625,(A) Public Sector Banks,10/04/2017
Union Bank of India,5782285,1573618,7355903,130709.73,4854545,(A) Public Sector Banks,10/04/2017
United Bank of India,7078434,4627823,11706257,886688.03,10173436,(A) Public Sector Banks,10/04/2017
Vijaya Bank,830175,640139,1470314,18945.95,1468669,(A) Public Sector Banks,10/04/2017
Public Sector Banks Sub Total,134105242,111400297,245505539,5313106.31,184112294,(A) Public Sector Banks,10/04/2017
Allahabad Bank,919679,169110,1088789,25232.47,768124,(B) Regional Rural Bank,10/04/2017
Andhra Bank,165426,17124,182550,2381.32,100670,(B) Regional Rural Bank,10/04/2017
Bank of Baroda,4492954,1251642,5744596,139964.47,4800815,(B) Regional Rural Bank,10/04/2017
Bank of India,2962110,968494,3930604,74879.89,3690229,(B) Regional Rural Bank,10/04/2017
Bank of Maharashtra,731947,123669,855616,20769.9,798373,(B) Regional Rural Bank,10/04/2017
Canara Bank,642523,439442,1081965,53100.39,1054027,(B) Regional Rural Bank,10/04/2017
Central Bank of India,3430918,765133,4196051,117601.25,3801633,(B) Regional Rural Bank,10/04/2017
Dena Bank,277255,10294,287549,11991.28,289136,(B) Regional Rural Bank,10/04/2017
Indian Bank,412609,121511,534120,6447.81,461802,(B) Regional Rural Bank,10/04/2017
Indian Overseas Bank,1003165,9721,1012886,26428.72,616138,(B) Regional Rural Bank,10/04/2017
Jammu & Kashmir Bank Ltd,88378,15789,104167,4868.47,20250,(B) Regional Rural Bank,10/04/2017
Punjab & Sind Bank,19345,689,20034,268.02,17432,(B) Regional Rural Bank,10/04/2017
Punjab National Bank,3118976,434607,3553583,109703.26,3036188,(B) Regional Rural Bank,10/04/2017
State Bank of India,10529899,2045423,12575322,260770.68,6173245,(B) Regional Rural Bank,10/04/2017
Syndicate Bank,2039025,549057,2588082,86561.99,2469730,(B) Regional Rural Bank,10/04/2017
UCO Bank,1363289,48995,1412284,25756.35,559346,(B) Regional Rural Bank,10/04/2017
Union Bank of India,989609,331579,1321188,30156.88,753446,(B) Regional Rural Bank,10/04/2017
United Bank of India,8044068,106188,8150256,189494.36,6616155,(B) Regional Rural Bank,10/04/2017
Regional Rural Banks Sub Total,41231175,7408467,48639642,1186377.51,36026739,(B) Regional Rural Bank,10/04/2017
Axis Bank Ltd,130078,622473,752551,19763.16,668249,(C) Major Private Banks,10/04/2017
City Union Bank Ltd,3014,19787,22801,361.86,18649,(C) Major Private Banks,10/04/2017
Federal Bank Ltd,395031,81125,476156,18558.07,418732,(C) Major Private Banks,10/04/2017
HDFC Bank Ltd,331401,1439205,1770606,78475.96,1769928,(C) Major Private Banks,10/04/2017
ICICI Bank Ltd,3378216,490768,3868984,19625.94,3868984,(C) Major Private Banks,10/04/2017
IndusInd Bank Ltd,42069,402343,444412,2960.02,419814,(C) Major Private Banks,10/04/2017
Jammu & Kashmir Bank Ltd,1351718,136069,1487787,52700.1,1168586,(C) Major Private Banks,10/04/2017
Karur Vysya Bank,24830,159034,183864,1528.56,181578,(C) Major Private Banks,10/04/2017
Kotak Mahindra Bank Ltd,107855,72138,179993,1791.52,132629,(C) Major Private Banks,10/04/2017
Lakshmi Vilas Bank Ltd,49705,129878,179583,1568.02,178315,(C) Major Private Banks,10/04/2017
RBL Bank Ltd,59787,35520,95307,250.3,95307,(C) Major Private Banks,10/04/2017
South Indian Bank Ltd,30491,176793,207284,4325.55,66135,(C) Major Private Banks,10/04/2017
Yes Bank Ltd,7516,7054,14570,210.76,12943,(C) Major Private Banks,10/04/2017
Major Private Banks Sub Total,5911711,3772187,9683898,202119.82,8999849,(C) Major Private Banks,10/04/2017
Public Sector Banks,134300076,111538397,245838473,5334090.9,184222770,Summary,10/11/2017
Regional Rural Banks,41456752,7461286,48918038,1193309.05,36048541,Summary,10/11/2017
Private Sector Banks,5904168,3847903,9752071,205670.04,9070736,Summary,10/11/2017
Grand Total,181660996,122847586,304508582,6733069.99,229342047,Summary,10/11/2017
Allahabad Bank,5601890,1356365,6958255,156209.52,5221153,(A) Public Sector Banks,10/11/2017
Andhra Bank,1506208,886030,2392238,28881.53,1933899,(A) Public Sector Banks,10/11/2017
Bank of Baroda,8395982,13415006,21810988,533499.06,20041612,(A) Public Sector Banks,10/11/2017
Bank of India,8743281,9674006,18417287,373461.69,17310141,(A) Public Sector Banks,10/11/2017
Bank of Maharashtra,3808032,1145654,4953686,96345.65,978159,(A) Public Sector Banks,10/11/2017
Canara Bank,4578125,2121746,6699871,182384.61,4266359,(A) Public Sector Banks,10/11/2017
Central Bank of India,8284346,2083902,10368248,178228.54,7831487,(A) Public Sector Banks,10/11/2017
Corporation Bank,1366507,1343984,2710491,101663.89,2568879,(A) Public Sector Banks,10/11/2017
Dena Bank,3367942,920736,4288678,81930.53,2563734,(A) Public Sector Banks,10/11/2017
IDBI Bank Ltd.,462195,361891,824086,18981.96,667573,(A) Public Sector Banks,10/11/2017
Indian Bank,2189034,1089324,3278358,45655.07,3251561,(A) Public Sector Banks,10/11/2017
Indian Overseas Bank,976496,3398653,4375149,73148.26,4130257,(A) Public Sector Banks,10/11/2017
Oriental Bank of Commerce,2347226,1796331,4143557,411512.53,3751385,(A) Public Sector Banks,10/11/2017
Punjab & Sind Bank,697957,446578,1144535,55905.22,1052296,(A) Public Sector Banks,10/11/2017
Punjab National Bank,14819701,2728827,17548528,317823.69,14053538,(A) Public Sector Banks,10/11/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,10/11/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,10/11/2017
UCO Bank,3196703,2699778,5896481,140296.93,3977920,(A) Public Sector Banks,10/11/2017
Union Bank of India,5794538,1576870,7371408,131270.89,4852244,(A) Public Sector Banks,10/11/2017
United Bank of India,7096276,4642025,11738301,882578.12,10176952,(A) Public Sector Banks,10/11/2017
Vijaya Bank,830175,640159,1470334,19025.95,1468696,(A) Public Sector Banks,10/11/2017
Public Sector Banks Sub Total,134300076,111538397,245838473,5334090.9,184222770,(A) Public Sector Banks,10/11/2017
Allahabad Bank,919765,169110,1088875,26440.03,768124,(B) Regional Rural Bank,10/11/2017
Andhra Bank,165525,17131,182656,2407.31,100683,(B) Regional Rural Bank,10/11/2017
Bank of Baroda,4507741,1255889,5763630,141857.89,4810760,(B) Regional Rural Bank,10/11/2017
Bank of India,2965929,970234,3936163,74946.76,3690229,(B) Regional Rural Bank,10/11/2017
Bank of Maharashtra,731962,123669,855631,20814.99,798373,(B) Regional Rural Bank,10/11/2017
Canara Bank,642574,439466,1082040,52805.84,1054084,(B) Regional Rural Bank,10/11/2017
Central Bank of India,3430918,765133,4196051,117601.25,3801633,(B) Regional Rural Bank,10/11/2017
Dena Bank,277255,10294,287549,11991.28,289136,(B) Regional Rural Bank,10/11/2017
Indian Bank,414931,122103,537034,6463.07,465886,(B) Regional Rural Bank,10/11/2017
Indian Overseas Bank,1004116,47385,1051501,26848.43,616138,(B) Regional Rural Bank,10/11/2017
Jammu & Kashmir Bank Ltd,88410,15816,104226,4853.84,20250,(B) Regional Rural Bank,10/11/2017
Punjab & Sind Bank,19396,652,20048,267.99,17442,(B) Regional Rural Bank,10/11/2017
Punjab National Bank,3120092,437238,3557330,109604.68,3040004,(B) Regional Rural Bank,10/11/2017
State Bank of India,10588130,2050669,12638799,263104.96,6174061,(B) Regional Rural Bank,10/11/2017
Syndicate Bank,2039563,547875,2587438,86330.01,2469730,(B) Regional Rural Bank,10/11/2017
UCO Bank,1367636,49022,1416658,25679.32,559346,(B) Regional Rural Bank,10/11/2017
Union Bank of India,993912,333423,1327335,30247.52,753587,(B) Regional Rural Bank,10/11/2017
United Bank of India,8178897,106177,8285074,191043.87,6619075,(B) Regional Rural Bank,10/11/2017
Regional Rural Banks Sub Total,41456752,7461286,48918038,1193309.05,36048541,(B) Regional Rural Bank,10/11/2017
Axis Bank Ltd,112895,642248,755143,20975.05,670496,(C) Major Private Banks,10/11/2017
City Union Bank Ltd,15842,68194,84036,1428.68,78921,(C) Major Private Banks,10/11/2017
Federal Bank Ltd,395350,81110,476460,18628.93,418998,(C) Major Private Banks,10/11/2017
HDFC Bank Ltd,331411,1439222,1770633,79154.18,1769955,(C) Major Private Banks,10/11/2017
ICICI Bank Ltd,3373579,497579,3871158,19345.24,3871158,(C) Major Private Banks,10/11/2017
IndusInd Bank Ltd,42072,402395,444467,2992.37,419884,(C) Major Private Banks,10/11/2017
Jammu & Kashmir Bank Ltd,1352778,136295,1489073,53208.34,1169427,(C) Major Private Banks,10/11/2017
Karur Vysya Bank,24867,159218,184085,1624.17,181658,(C) Major Private Banks,10/11/2017
Kotak Mahindra Bank Ltd,107850,72124,179974,1794.81,132616,(C) Major Private Banks,10/11/2017
Lakshmi Vilas Bank Ltd,49727,130129,179856,1722.12,178479,(C) Major Private Banks,10/11/2017
RBL Bank Ltd,59787,35520,95307,246.71,94559,(C) Major Private Banks,10/11/2017
South Indian Bank Ltd,30491,176793,207284,4325.55,71832,(C) Major Private Banks,10/11/2017
Yes Bank Ltd,7519,7076,14595,223.9,12753,(C) Major Private Banks,10/11/2017
Major Private Banks Sub Total,5904168,3847903,9752071,205670.04,9070736,(C) Major Private Banks,10/11/2017
Public Sector Banks,134498434,111650285,246148719,5336238.18,184252786,Summary,10/18/2017
Regional Rural Banks,41482318,7477770,48960088,1189278.6,36062410,Summary,10/18/2017
Private Sector Banks,5909549,3846598,9756147,206111.25,9073926,Summary,10/18/2017
Grand Total,181890301,122974653,304864954,6731628.03,229389122,Summary,10/18/2017
Allahabad Bank,5623116,1380029,7003145,156675.78,5223793,(A) Public Sector Banks,10/18/2017
Andhra Bank,1505038,885721,2390759,28689.28,1933899,(A) Public Sector Banks,10/18/2017
Bank of Baroda,8419303,13460013,21879316,538375.64,20041335,(A) Public Sector Banks,10/18/2017
Bank of India,8762005,9689106,18451111,373188.32,17314298,(A) Public Sector Banks,10/18/2017
Bank of Maharashtra,3818934,1147856,4966790,96619.95,980701,(A) Public Sector Banks,10/18/2017
Canara Bank,4587784,2119238,6707022,180738.67,4268330,(A) Public Sector Banks,10/18/2017
Central Bank of India,8318648,2088292,10406940,178476.56,7848282,(A) Public Sector Banks,10/18/2017
Corporation Bank,1366507,1343984,2710491,101663.89,2568879,(A) Public Sector Banks,10/18/2017
Dena Bank,3382429,922070,4304499,82060.17,2563364,(A) Public Sector Banks,10/18/2017
IDBI Bank Ltd.,462144,361970,824114,18917.77,667481,(A) Public Sector Banks,10/18/2017
Indian Bank,2189403,1089521,3278924,44929.99,3252127,(A) Public Sector Banks,10/18/2017
Indian Overseas Bank,976537,3399246,4375783,72432.24,4130200,(A) Public Sector Banks,10/18/2017
Oriental Bank of Commerce,2349530,1798122,4147652,410885.76,3754031,(A) Public Sector Banks,10/18/2017
Punjab & Sind Bank,696776,446437,1143213,55081.49,1049740,(A) Public Sector Banks,10/18/2017
Punjab National Bank,14860105,2733370,17593475,318791.81,14053424,(A) Public Sector Banks,10/18/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,10/18/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,10/18/2017
UCO Bank,3196703,2699778,5896481,140296.93,3977920,(A) Public Sector Banks,10/18/2017
Union Bank of India,5799845,1578840,7378685,131783.62,4849628,(A) Public Sector Banks,10/18/2017
United Bank of India,7115990,4655911,11771901,882322.62,10181639,(A) Public Sector Banks,10/18/2017
Vijaya Bank,830175,640249,1470424,19020.45,1468790,(A) Public Sector Banks,10/18/2017
Public Sector Banks Sub Total,134498434,111650285,246148719,5336238.18,184252786,(A) Public Sector Banks,10/18/2017
Allahabad Bank,919821,169110,1088931,26211.37,768124,(B) Regional Rural Bank,10/18/2017
Andhra Bank,165649,17147,182796,2412.2,100703,(B) Regional Rural Bank,10/18/2017
Bank of Baroda,4520332,1258017,5778349,141705.59,4819116,(B) Regional Rural Bank,10/18/2017
Bank of India,2965929,970234,3936163,74946.76,3690229,(B) Regional Rural Bank,10/18/2017
Bank of Maharashtra,731962,123577,855539,20814.99,798373,(B) Regional Rural Bank,10/18/2017
Canara Bank,642068,439520,1081588,52797.79,1054167,(B) Regional Rural Bank,10/18/2017
Central Bank of India,3427192,769455,4196647,115234.17,3800755,(B) Regional Rural Bank,10/18/2017
Dena Bank,280556,10299,290855,12234.4,289136,(B) Regional Rural Bank,10/18/2017
Indian Bank,415092,124107,539199,6512.57,466742,(B) Regional Rural Bank,10/18/2017
Indian Overseas Bank,1004423,47408,1051831,27009.99,616138,(B) Regional Rural Bank,10/18/2017
Jammu & Kashmir Bank Ltd,88423,15840,104263,4828.81,20292,(B) Regional Rural Bank,10/18/2017
Punjab & Sind Bank,19386,690,20076,266.56,17588,(B) Regional Rural Bank,10/18/2017
Punjab National Bank,3120544,440444,3560988,109389.53,3041761,(B) Regional Rural Bank,10/18/2017
State Bank of India,10595892,2054256,12650148,261775.51,6175205,(B) Regional Rural Bank,10/18/2017
Syndicate Bank,2039583,547835,2587418,86273.24,2469730,(B) Regional Rural Bank,10/18/2017
UCO Bank,1367636,49022,1416658,25679.32,559346,(B) Regional Rural Bank,10/18/2017
Union Bank of India,996736,334632,1331368,30141.92,753684,(B) Regional Rural Bank,10/18/2017
United Bank of India,8181094,106177,8287271,191043.87,6621321,(B) Regional Rural Bank,10/18/2017
Regional Rural Banks Sub Total,41482318,7477770,48960088,1189278.6,36062410,(B) Regional Rural Bank,10/18/2017
Axis Bank Ltd,113019,643543,756562,20709.75,671629,(C) Major Private Banks,10/18/2017
City Union Bank Ltd,15842,68194,84036,1428.68,78921,(C) Major Private Banks,10/18/2017
Federal Bank Ltd,395789,81154,476943,18520.34,419278,(C) Major Private Banks,10/18/2017
HDFC Bank Ltd,331417,1439248,1770665,79526.32,1769987,(C) Major Private Banks,10/18/2017
ICICI Bank Ltd,3377936,494130,3872066,19244.63,3872066,(C) Major Private Banks,10/18/2017
IndusInd Bank Ltd,42071,402550,444621,3590.66,419855,(C) Major Private Banks,10/18/2017
Jammu & Kashmir Bank Ltd,1353129,136369,1489498,53364.3,1169964,(C) Major Private Banks,10/18/2017
Karur Vysya Bank,24867,159218,184085,1624.17,181658,(C) Major Private Banks,10/18/2017
Kotak Mahindra Bank Ltd,107835,72113,179948,1761.25,132594,(C) Major Private Banks,10/18/2017
Lakshmi Vilas Bank Ltd,49794,130264,180058,1593.4,178771,(C) Major Private Banks,10/18/2017
RBL Bank Ltd,59787,35520,95307,237.91,94558,(C) Major Private Banks,10/18/2017
South Indian Bank Ltd,30536,177211,207747,4293.9,71874,(C) Major Private Banks,10/18/2017
Yes Bank Ltd,7527,7084,14611,215.94,12771,(C) Major Private Banks,10/18/2017
Major Private Banks Sub Total,5909549,3846598,9756147,206111.25,9073926,(C) Major Private Banks,10/18/2017
Public Sector Banks,134607975,111753557,246361532,5317236.88,184292393,Summary,10/25/2017
Regional Rural Banks,41496114,7589649,49085763,1187082,36126418,Summary,10/25/2017
Private Sector Banks,5910553,3847837,9758390,204250.82,9089657,Summary,10/25/2017
Grand Total,182014642,123191043,305205685,6708569.7,229508468,Summary,10/25/2017
Allahabad Bank,5642622,1401752,7044374,157841.16,5226560,(A) Public Sector Banks,10/25/2017
Andhra Bank,1504321,885334,2389655,28762.96,1929704,(A) Public Sector Banks,10/25/2017
Bank of Baroda,8439510,13497404,21936914,533743.34,20041164,(A) Public Sector Banks,10/25/2017
Bank of India,8774910,9700281,18475191,372373.94,17310935,(A) Public Sector Banks,10/25/2017
Bank of Maharashtra,3825486,1152925,4978411,96138.8,983587,(A) Public Sector Banks,10/25/2017
Canara Bank,4592665,2121367,6714032,179275.74,4270179,(A) Public Sector Banks,10/25/2017
Central Bank of India,8336456,2090457,10426913,177872.19,7884152,(A) Public Sector Banks,10/25/2017
Corporation Bank,1366507,1343984,2710491,101663.89,2569144,(A) Public Sector Banks,10/25/2017
Dena Bank,3386646,922765,4309411,82469.05,2562791,(A) Public Sector Banks,10/25/2017
IDBI Bank Ltd.,462080,361987,824067,18846.19,667534,(A) Public Sector Banks,10/25/2017
Indian Bank,2190228,1089827,3280055,44338.35,3253258,(A) Public Sector Banks,10/25/2017
Indian Overseas Bank,976087,3398204,4374291,71725.48,4129557,(A) Public Sector Banks,10/25/2017
Oriental Bank of Commerce,2352022,1800119,4152141,408147.64,3756417,(A) Public Sector Banks,10/25/2017
Punjab & Sind Bank,696660,446275,1142935,55081.49,1049414,(A) Public Sector Banks,10/25/2017
Punjab National Bank,14863062,2733824,17596886,317576.45,14053206,(A) Public Sector Banks,10/25/2017
State Bank of India,47214468,57830914,105045382,1390656.81,70314976,(A) Public Sector Banks,10/25/2017
Syndicate Bank,3022994,1379618,4402612,114630.44,3809949,(A) Public Sector Banks,10/25/2017
UCO Bank,3196703,2699778,5896481,140296.93,3977920,(A) Public Sector Banks,10/25/2017
Union Bank of India,5801809,1589496,7391305,131617.26,4847579,(A) Public Sector Banks,10/25/2017
United Bank of India,7132564,4667097,11799661,875358.32,10185277,(A) Public Sector Banks,10/25/2017
Vijaya Bank,830175,640149,1470324,18820.45,1469090,(A) Public Sector Banks,10/25/2017
Public Sector Banks Sub Total,134607975,111753557,246361532,5317236.88,184292393,(A) Public Sector Banks,10/25/2017
Allahabad Bank,919875,169110,1088985,26262.64,768124,(B) Regional Rural Bank,10/25/2017
Andhra Bank,165862,17182,183044,2442.49,100754,(B) Regional Rural Bank,10/25/2017
Bank of Baroda,4529213,1259742,5788955,140713.98,4823964,(B) Regional Rural Bank,10/25/2017
Bank of India,2973475,972569,3946044,73923.19,3690229,(B) Regional Rural Bank,10/25/2017
Bank of Maharashtra,731962,123477,855439,20712.85,798373,(B) Regional Rural Bank,10/25/2017
Canara Bank,642695,439568,1082263,52636.62,1054292,(B) Regional Rural Bank,10/25/2017
Central Bank of India,3421940,762244,4184184,114973,3800238,(B) Regional Rural Bank,10/25/2017
Dena Bank,406002,13600,419602,12233.46,289136,(B) Regional Rural Bank,10/25/2017
Indian Bank,415836,124107,539943,6714.24,467108,(B) Regional Rural Bank,10/25/2017
Indian Overseas Bank,1004419,47393,1051812,27019.54,616138,(B) Regional Rural Bank,10/25/2017
Jammu & Kashmir Bank Ltd,88433,15869,104302,4867.19,20350,(B) Regional Rural Bank,10/25/2017
Punjab & Sind Bank,19463,701,20164,276.12,17593,(B) Regional Rural Bank,10/25/2017
Punjab National Bank,3120913,440480,3561393,109454.97,3042127,(B) Regional Rural Bank,10/25/2017
State Bank of India,10504280,2165667,12669947,262651.79,6230997,(B) Regional Rural Bank,10/25/2017
Syndicate Bank,2039751,547722,2587473,86273.24,2469730,(B) Regional Rural Bank,10/25/2017
UCO Bank,1369177,49120,1418297,26059.08,559346,(B) Regional Rural Bank,10/25/2017
Union Bank of India,998236,335272,1333508,30269.78,753770,(B) Regional Rural Bank,10/25/2017
United Bank of India,8144582,105826,8250408,189597.82,6624149,(B) Regional Rural Bank,10/25/2017
Regional Rural Banks Sub Total,41496114,7589649,49085763,1187082,36126418,(B) Regional Rural Bank,10/25/2017
Axis Bank Ltd,113197,645048,758245,19838.98,672940,(C) Major Private Banks,10/25/2017
City Union Bank Ltd,15842,68194,84036,1428.68,78921,(C) Major Private Banks,10/25/2017
Federal Bank Ltd,396253,81178,477431,18364.87,419539,(C) Major Private Banks,10/25/2017
HDFC Bank Ltd,331428,1439282,1770710,79698.78,1770032,(C) Major Private Banks,10/25/2017
ICICI Bank Ltd,3377936,494130,3872066,19244.63,3872066,(C) Major Private Banks,10/25/2017
IndusInd Bank Ltd,42077,402611,444688,2779.41,420073,(C) Major Private Banks,10/25/2017
Jammu & Kashmir Bank Ltd,1353459,135521,1488980,53375.39,1169485,(C) Major Private Banks,10/25/2017
Karur Vysya Bank,24900,159480,184380,1514.15,182120,(C) Major Private Banks,10/25/2017
Kotak Mahindra Bank Ltd,107831,72110,179941,1768.76,132588,(C) Major Private Banks,10/25/2017
Lakshmi Vilas Bank Ltd,49786,130408,180194,1546.02,178934,(C) Major Private Banks,10/25/2017
RBL Bank Ltd,59787,35520,95307,237.61,94557,(C) Major Private Banks,10/25/2017
South Indian Bank Ltd,30529,177269,207798,4237.73,85624,(C) Major Private Banks,10/25/2017
Yes Bank Ltd,7528,7086,14614,215.81,12778,(C) Major Private Banks,10/25/2017
Major Private Banks Sub Total,5910553,3847837,9758390,204250.82,9089657,(C) Major Private Banks,10/25/2017
Public Sector Banks,134780812,111886967,246667779,5337540.18,184388593,Summary,11/01/2017
Regional Rural Banks,41549515,7598617,49148132,1182044.02,36149850,Summary,11/01/2017
Private Sector Banks,5960338,3854735,9815073,206887.98,9146323,Summary,11/01/2017
Grand Total,182290665,123340319,305630984,6726472.18,229684766,Summary,11/01/2017
Allahabad Bank,5663131,1422356,7085487,157715.35,5229392,(A) Public Sector Banks,11/01/2017
Andhra Bank,1503286,884644,2387930,29082.64,1929704,(A) Public Sector Banks,11/01/2017
Bank of Baroda,8467978,13551575,22019553,532972.85,20040417,(A) Public Sector Banks,11/01/2017
Bank of India,8792624,9716477,18509101,373174.1,17379967,(A) Public Sector Banks,11/01/2017
Bank of Maharashtra,3836606,1155368,4991974,96394.82,986278,(A) Public Sector Banks,11/01/2017
Canara Bank,4591202,2130327,6721529,180641.63,4271730,(A) Public Sector Banks,11/01/2017
Central Bank of India,8354084,2094041,10448125,179111.2,7903481,(A) Public Sector Banks,11/01/2017
Corporation Bank,1366507,1343984,2710491,101663.89,2569425,(A) Public Sector Banks,11/01/2017
