Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Regional Rural Banks Sub Total,36076443,5864574,41941017,734816.16,28204740,(B) Regional Rural Bank,09/21/2016
Axis Bank Ltd,146837,464459,611296,12438.89,546301,(C) Major Private Banks,09/21/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,09/21/2016
Federal Bank Ltd,380190,74654,454844,14706.94,409915,(C) Major Private Banks,09/21/2016
HDFC Bank Ltd,351077,1354116,1705193,70507.17,1704515,(C) Major Private Banks,09/21/2016
ICICI Bank Ltd,2809119,321863,3130982,14488.07,3070083,(C) Major Private Banks,09/21/2016
IndusInd Bank Ltd,39867,391404,431271,2238.13,382702,(C) Major Private Banks,09/21/2016
Jammu & Kashmir Bank Ltd,1206116,124725,1330841,35237.21,1129049,(C) Major Private Banks,09/21/2016
Karur Vysya Bank,21800,137422,159222,1333.83,145292,(C) Major Private Banks,09/21/2016
Kotak Mahindra Bank Ltd,109213,75268,184481,1712.01,113458,(C) Major Private Banks,09/21/2016
Lakshmi Vilas Bank Ltd,61026,106603,167629,1289.51,165113,(C) Major Private Banks,09/21/2016
RBL Bank Ltd,59787,35520,95307,179.93,95307,(C) Major Private Banks,09/21/2016
South Indian Bank Ltd,40364,162938,203302,3414.15,68489,(C) Major Private Banks,09/21/2016
Yes Bank Ltd,7857,6105,13962,145.78,12414,(C) Major Private Banks,09/21/2016
Major Private Banks Sub Total,5247666,3319240,8566906,158742.4,7912233,(C) Major Private Banks,09/21/2016
Public Sector Banks,110290443,86297396,196587839,3455068.73,154522897,Summary,09/28/2016
Regional Rural Banks,36282712,5894648,42177360,740190.3,28444786,Summary,09/28/2016
Private Sector Banks,5259998,3332700,8592698,158007.55,7974477,Summary,09/28/2016
Grand Total,151833153,95524744,247357897,4353266.58,190942160,Summary,09/28/2016
Allahabad Bank,4450149,1022250,5472399,69736.86,4406094,(A) Public Sector Banks,09/28/2016
Andhra Bank,1511759,722921,2234680,23893.06,1918100,(A) Public Sector Banks,09/28/2016
Bank of Baroda,6766884,8642671,15409555,307466.9,14314918,(A) Public Sector Banks,09/28/2016
Bank of India,6757414,7789626,14547040,216421.04,13078045,(A) Public Sector Banks,09/28/2016
Bank of Maharashtra,2707110,872976,3580086,60941.01,1723509,(A) Public Sector Banks,09/28/2016
Bhartiya Mahila Bank,0,68942,68942,1653.34,68942,(A) Public Sector Banks,09/28/2016
Canara Bank,5364335,2386834,7751169,139027.2,7159371,(A) Public Sector Banks,09/28/2016
Central Bank of India,6578781,1665128,8243909,106145.32,6054565,(A) Public Sector Banks,09/28/2016
Corporation Bank,1342276,1332297,2674573,76333.89,2579275,(A) Public Sector Banks,09/28/2016
Dena Bank,2600043,855796,3455839,40316.39,2301545,(A) Public Sector Banks,09/28/2016
IDBI Bank Ltd.,619584,520560,1140144,14599.76,949644,(A) Public Sector Banks,09/28/2016
Indian Bank,2016933,1021528,3038461,32667.37,2253369,(A) Public Sector Banks,09/28/2016
Indian Overseas Bank,1460021,2566473,4026494,58969.76,3840159,(A) Public Sector Banks,09/28/2016
Oriental Bank of Commerce,2286215,1529000,3815215,318014.87,3630462,(A) Public Sector Banks,09/28/2016
Punjab & Sind Bank,833980,426445,1260425,48701.08,1252728,(A) Public Sector Banks,09/28/2016
Punjab National Bank,12037099,2203055,14240154,202753.82,9980620,(A) Public Sector Banks,09/28/2016
State Bank of Bikaner & Jaipur,1944992,1871423,3816415,105316.42,3264931,(A) Public Sector Banks,09/28/2016
State Bank of Hyderabad,996688,1810375,2807063,31308.48,2740078,(A) Public Sector Banks,09/28/2016
State Bank of India,31085247,36946831,68032078,650988.66,48342075,(A) Public Sector Banks,09/28/2016
State Bank of Mysore,799111,221810,1020921,9340.72,842603,(A) Public Sector Banks,09/28/2016
State Bank of Patiala,426505,783227,1209732,20994.65,1143112,(A) Public Sector Banks,09/28/2016
State Bank of Travancore,74606,658089,732695,14636.87,374253,(A) Public Sector Banks,09/28/2016
Syndicate Bank,2853581,1257984,4111565,93695.75,3679216,(A) Public Sector Banks,09/28/2016
UCO Bank,3803680,3730943,7534623,179094.75,6947725,(A) Public Sector Banks,09/28/2016
Union Bank of India,4715156,1307354,6022510,97131.8,5398026,(A) Public Sector Banks,09/28/2016
United Bank of India,5430965,3489293,8920258,520266.05,4876361,(A) Public Sector Banks,09/28/2016
Vijaya Bank,827329,593565,1420894,14652.93,1403171,(A) Public Sector Banks,09/28/2016
Public Sector Banks Sub Total,110290443,86297396,196587839,3455068.73,154522897,(A) Public Sector Banks,09/28/2016
Allahabad Bank,674847,157223,832070,10107.02,765673,(B) Regional Rural Bank,09/28/2016
Andhra Bank,152381,13523,165904,1747.12,142962,(B) Regional Rural Bank,09/28/2016
Bank of Baroda,3701156,984780,4685936,86099.48,3760046,(B) Regional Rural Bank,09/28/2016
Bank of India,2567737,832024,3399761,33326.12,3202089,(B) Regional Rural Bank,09/28/2016
Bank of Maharashtra,381865,68491,450356,6412.41,450356,(B) Regional Rural Bank,09/28/2016
Canara Bank,590683,404824,995507,21458.81,995507,(B) Regional Rural Bank,09/28/2016
Central Bank of India,3529567,671583,4201150,97550.38,3880449,(B) Regional Rural Bank,09/28/2016
Dena Bank,293355,21579,314934,4581.09,285792,(B) Regional Rural Bank,09/28/2016
Indian Bank,354433,81288,435721,3921.73,347091,(B) Regional Rural Bank,09/28/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,09/28/2016
Jammu & Kashmir Bank Ltd,77542,14862,92404,3314.86,17171,(B) Regional Rural Bank,09/28/2016
Punjab & Sind Bank,17107,691,17798,27.27,12110,(B) Regional Rural Bank,09/28/2016
Punjab National Bank,3003209,370982,3374191,74872.21,2538825,(B) Regional Rural Bank,09/28/2016
State Bank of Bikaner & Jaipur,2130229,48293,2178522,34021.11,1307510,(B) Regional Rural Bank,09/28/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,09/28/2016
State Bank of India,6538007,1197933,7735940,124065.25,3067682,(B) Regional Rural Bank,09/28/2016
State Bank of Mysore,278918,84571,363489,1442.17,316743,(B) Regional Rural Bank,09/28/2016
State Bank of Patiala,51579,672,52251,1326.79,36788,(B) Regional Rural Bank,09/28/2016
Syndicate Bank,1977503,473702,2451205,62510.59,2163772,(B) Regional Rural Bank,09/28/2016
UCO Bank,1110889,39107,1149996,21.56,558602,(B) Regional Rural Bank,09/28/2016
Union Bank of India,654968,190282,845250,4265.57,747145,(B) Regional Rural Bank,09/28/2016
United Bank of India,6493053,94839,6587892,125197.33,2723961,(B) Regional Rural Bank,09/28/2016
Regional Rural Banks Sub Total,36282712,5894648,42177360,740190.3,28444786,(B) Regional Rural Bank,09/28/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,09/28/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,09/28/2016
Federal Bank Ltd,381459,74792,456251,14634.22,411426,(C) Major Private Banks,09/28/2016
HDFC Bank Ltd,351881,1355445,1707326,69625.25,1706648,(C) Major Private Banks,09/28/2016
ICICI Bank Ltd,2813741,322058,3135799,14433.58,3074902,(C) Major Private Banks,09/28/2016
IndusInd Bank Ltd,40276,396582,436858,1940.49,419388,(C) Major Private Banks,09/28/2016
Jammu & Kashmir Bank Ltd,1205965,127260,1333225,35847.24,1133416,(C) Major Private Banks,09/28/2016
Karur Vysya Bank,21914,137863,159777,1343.84,146051,(C) Major Private Banks,09/28/2016
Kotak Mahindra Bank Ltd,108493,75254,183747,1666.07,113464,(C) Major Private Banks,09/28/2016
Lakshmi Vilas Bank Ltd,61104,106802,167906,1258.99,165113,(C) Major Private Banks,09/28/2016
RBL Bank Ltd,59787,35520,95307,177.19,95307,(C) Major Private Banks,09/28/2016
South Indian Bank Ltd,40364,162938,203302,3414.15,68489,(C) Major Private Banks,09/28/2016
Yes Bank Ltd,7893,6120,14013,146.51,12414,(C) Major Private Banks,09/28/2016
Major Private Banks Sub Total,5259998,3332700,8592698,158007.55,7974477,(C) Major Private Banks,09/28/2016
Public Sector Banks,111552789,87290056,198842845,3513779.24,155444521,Summary,10/05/2016
Regional Rural Banks,36471785,5917304,42389089,747906.21,28485016,Summary,10/05/2016
Private Sector Banks,5232529,3374324,8606853,160441.49,7984774,Summary,10/05/2016
Grand Total,153257103,96581684,249838787,4422126.94,191914311,Summary,10/05/2016
Allahabad Bank,4499820,1027048,5526868,70950.39,4411839,(A) Public Sector Banks,10/05/2016
Andhra Bank,1517549,723201,2240750,23672.72,1918100,(A) Public Sector Banks,10/05/2016
Bank of Baroda,6840828,8735378,15576206,310567.34,14462342,(A) Public Sector Banks,10/05/2016
Bank of India,6833620,7861025,14694645,220456.56,13150535,(A) Public Sector Banks,10/05/2016
Bank of Maharashtra,2736917,880638,3617555,62450.37,1723509,(A) Public Sector Banks,10/05/2016
Bhartiya Mahila Bank,0,68943,68943,1683.54,68943,(A) Public Sector Banks,10/05/2016
Canara Bank,5388190,2384320,7772510,140964.17,7162888,(A) Public Sector Banks,10/05/2016
Central Bank of India,6632995,1675078,8308073,107102.49,6087819,(A) Public Sector Banks,10/05/2016
Corporation Bank,1344576,1334288,2678864,76166.2,2580576,(A) Public Sector Banks,10/05/2016
Dena Bank,2607496,856965,3464461,40464.08,2273670,(A) Public Sector Banks,10/05/2016
IDBI Bank Ltd.,620107,520727,1140834,14663.63,950071,(A) Public Sector Banks,10/05/2016
Indian Bank,2021684,1022895,3044579,32938.11,2253369,(A) Public Sector Banks,10/05/2016
Indian Overseas Bank,1460021,2566473,4026494,58969.76,3840159,(A) Public Sector Banks,10/05/2016
Oriental Bank of Commerce,2290618,1531201,3821819,322106.61,3629574,(A) Public Sector Banks,10/05/2016
Punjab & Sind Bank,833991,426445,1260436,48510.08,1252728,(A) Public Sector Banks,10/05/2016
Punjab National Bank,12101449,2209200,14310649,203794.43,9986861,(A) Public Sector Banks,10/05/2016
State Bank of Bikaner & Jaipur,1948430,1873934,3822364,107197.19,3264725,(A) Public Sector Banks,10/05/2016
State Bank of Hyderabad,996688,1810375,2807063,31301.49,2740078,(A) Public Sector Banks,10/05/2016
State Bank of India,31878391,37704039,69582430,673695.86,49019669,(A) Public Sector Banks,10/05/2016
State Bank of Mysore,804276,222533,1026809,9537.59,845488,(A) Public Sector Banks,10/05/2016
State Bank of Patiala,426525,783231,1209756,20960.91,1143116,(A) Public Sector Banks,10/05/2016
State Bank of Travancore,74847,660343,735190,14808.53,375132,(A) Public Sector Banks,10/05/2016
Syndicate Bank,2857434,1259240,4116674,93881.95,3678052,(A) Public Sector Banks,10/05/2016
UCO Bank,3826076,3742842,7568918,182591.82,6947725,(A) Public Sector Banks,10/05/2016
Union Bank of India,4736464,1312385,6048849,99041.8,5393722,(A) Public Sector Banks,10/05/2016
United Bank of India,5444475,3503741,8948216,530647.6,4879644,(A) Public Sector Banks,10/05/2016
Vijaya Bank,829322,593568,1422890,14654.03,1404187,(A) Public Sector Banks,10/05/2016
Public Sector Banks Sub Total,111552789,87290056,198842845,3513779.24,155444521,(A) Public Sector Banks,10/05/2016
Allahabad Bank,699787,157223,857010,11413.35,766263,(B) Regional Rural Bank,10/05/2016
Andhra Bank,153577,13533,167110,1746,142962,(B) Regional Rural Bank,10/05/2016
Bank of Baroda,3723526,988992,4712518,87321.39,3777374,(B) Regional Rural Bank,10/05/2016
Bank of India,2582019,835660,3417679,33632.2,3202089,(B) Regional Rural Bank,10/05/2016
Bank of Maharashtra,381865,68491,450356,6412.41,450356,(B) Regional Rural Bank,10/05/2016
Canara Bank,594617,407243,1001860,21461.71,1001860,(B) Regional Rural Bank,10/05/2016
Central Bank of India,3524893,670102,4194995,97751.09,3874568,(B) Regional Rural Bank,10/05/2016
Dena Bank,294229,21591,315820,4721.04,285792,(B) Regional Rural Bank,10/05/2016
Indian Bank,357902,81325,439227,4063.03,347091,(B) Regional Rural Bank,10/05/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,10/05/2016
Jammu & Kashmir Bank Ltd,77650,14877,92527,3328.87,17191,(B) Regional Rural Bank,10/05/2016
Punjab & Sind Bank,17143,691,17834,27.67,12110,(B) Regional Rural Bank,10/05/2016
Punjab National Bank,3008310,372399,3380709,74703.19,2553480,(B) Regional Rural Bank,10/05/2016
State Bank of Bikaner & Jaipur,2138583,48612,2187195,34349,1307942,(B) Regional Rural Bank,10/05/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,10/05/2016
State Bank of India,6561783,1205016,7766799,126003.92,3073045,(B) Regional Rural Bank,10/05/2016
State Bank of Mysore,279004,84601,363605,1443.02,316743,(B) Regional Rural Bank,10/05/2016
State Bank of Patiala,51666,672,52338,1311.85,36788,(B) Regional Rural Bank,10/05/2016
Syndicate Bank,1983844,474988,2458832,63755.46,2163772,(B) Regional Rural Bank,10/05/2016
UCO Bank,1126991,40305,1167296,21.57,558602,(B) Regional Rural Bank,10/05/2016
Union Bank of India,658645,191867,850512,4298.34,747392,(B) Regional Rural Bank,10/05/2016
United Bank of India,6552067,95717,6647784,126219.69,2725084,(B) Regional Rural Bank,10/05/2016
Regional Rural Banks Sub Total,36471785,5917304,42389089,747906.21,28485016,(B) Regional Rural Bank,10/05/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,10/05/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,10/05/2016
Federal Bank Ltd,383736,74967,458703,14974.88,413608,(C) Major Private Banks,10/05/2016
HDFC Bank Ltd,352876,1357564,1710440,71298.42,1709762,(C) Major Private Banks,10/05/2016
ICICI Bank Ltd,2815610,322249,3137859,14110.99,3076955,(C) Major Private Banks,10/05/2016
IndusInd Bank Ltd,40560,400270,440830,2652.94,422043,(C) Major Private Banks,10/05/2016
Jammu & Kashmir Bank Ltd,1205965,127260,1333225,35847.24,1133416,(C) Major Private Banks,10/05/2016
Karur Vysya Bank,21962,138267,160229,1319.17,146332,(C) Major Private Banks,10/05/2016
Kotak Mahindra Bank Ltd,75271,109224,184495,1703.71,113472,(C) Major Private Banks,10/05/2016
Lakshmi Vilas Bank Ltd,61104,106802,167906,1258.99,165113,(C) Major Private Banks,10/05/2016
RBL Bank Ltd,59787,35520,95307,181.18,95307,(C) Major Private Banks,10/05/2016
South Indian Bank Ltd,40622,163969,204591,3426.85,68493,(C) Major Private Banks,10/05/2016
Yes Bank Ltd,7915,6166,14081,147.09,12414,(C) Major Private Banks,10/05/2016
Major Private Banks Sub Total,5232529,3374324,8606853,160441.49,7984774,(C) Major Private Banks,10/05/2016
Public Sector Banks,112015487,87638087,199653574,3551421.82,155761260,Summary,10/12/2016
Regional Rural Banks,36374405,5934868,42309273,745265.21,28471237,Summary,10/12/2016
Private Sector Banks,5222456,3331208,8553664,151324.86,7944182,Summary,10/12/2016
Grand Total,153612348,96904163,250516511,4448011.89,192176679,Summary,10/12/2016
Allahabad Bank,4532736,1029561,5562297,71518.07,4417010,(A) Public Sector Banks,10/12/2016
Andhra Bank,1519339,723377,2242716,23818.57,1918100,(A) Public Sector Banks,10/12/2016
Bank of Baroda,6872276,8775556,15647832,315315.07,14525315,(A) Public Sector Banks,10/12/2016
Bank of India,6873557,7898044,14771601,223012.48,13199231,(A) Public Sector Banks,10/12/2016
Bank of Maharashtra,2753359,883829,3637188,62717.91,1723509,(A) Public Sector Banks,10/12/2016
Bhartiya Mahila Bank,0,68943,68943,1683.54,68943,(A) Public Sector Banks,10/12/2016
Canara Bank,5385979,2393130,7779109,139522.31,7165662,(A) Public Sector Banks,10/12/2016
Central Bank of India,6650690,1678058,8328748,106920.05,6102534,(A) Public Sector Banks,10/12/2016
Corporation Bank,1345099,1334706,2679805,77616.79,2580862,(A) Public Sector Banks,10/12/2016
Dena Bank,2627744,859533,3487277,40384.01,2273670,(A) Public Sector Banks,10/12/2016
IDBI Bank Ltd.,620590,520816,1141406,14606.29,950194,(A) Public Sector Banks,10/12/2016
Indian Bank,2022901,1023109,3046010,32751.18,2253369,(A) Public Sector Banks,10/12/2016
Indian Overseas Bank,1460021,2566473,4026494,58969.76,3840159,(A) Public Sector Banks,10/12/2016
Oriental Bank of Commerce,2292356,1532112,3824468,321734.59,3632754,(A) Public Sector Banks,10/12/2016
Punjab & Sind Bank,833622,426445,1260067,48290.88,1252506,(A) Public Sector Banks,10/12/2016
Punjab National Bank,12125475,2211366,14336841,203888.25,9989498,(A) Public Sector Banks,10/12/2016
State Bank of Bikaner & Jaipur,1950332,1875322,3825654,107097.39,3264581,(A) Public Sector Banks,10/12/2016
State Bank of Hyderabad,996688,1810375,2807063,31346.39,2740078,(A) Public Sector Banks,10/12/2016
State Bank of India,32104982,37914872,70019854,681681.91,49192770,(A) Public Sector Banks,10/12/2016
State Bank of Mysore,804276,222533,1026809,9576.42,845488,(A) Public Sector Banks,10/12/2016
State Bank of Patiala,426555,783235,1209790,21255.38,1143118,(A) Public Sector Banks,10/12/2016
State Bank of Travancore,75013,661047,736060,14444.55,375688,(A) Public Sector Banks,10/12/2016
Syndicate Bank,2858768,1259587,4118355,92802.54,3679525,(A) Public Sector Banks,10/12/2016
UCO Bank,3826076,3742842,7568918,182591.82,6947725,(A) Public Sector Banks,10/12/2016
Union Bank of India,4739789,1314200,6053989,99803.18,5390467,(A) Public Sector Banks,10/12/2016
United Bank of India,5484589,3532524,9017113,553417.87,4881317,(A) Public Sector Banks,10/12/2016
Vijaya Bank,832675,596492,1429167,14654.63,1407187,(A) Public Sector Banks,10/12/2016
Public Sector Banks Sub Total,112015487,87638087,199653574,3551421.82,155761260,(A) Public Sector Banks,10/12/2016
Allahabad Bank,702094,157480,859574,11445.25,766387,(B) Regional Rural Bank,10/12/2016
Andhra Bank,153849,13534,167383,1746,142962,(B) Regional Rural Bank,10/12/2016
Bank of Baroda,3592808,998634,4591442,83552.2,3736209,(B) Regional Rural Bank,10/12/2016
Bank of India,2588765,837808,3426573,33715.43,3202089,(B) Regional Rural Bank,10/12/2016
Bank of Maharashtra,381865,68491,450356,6412.41,450356,(B) Regional Rural Bank,10/12/2016
Canara Bank,596147,408159,1004306,21462.13,1004306,(B) Regional Rural Bank,10/12/2016
Central Bank of India,3524422,669700,4194122,97931.92,3873540,(B) Regional Rural Bank,10/12/2016
Dena Bank,294712,21599,316311,4811.43,285792,(B) Regional Rural Bank,10/12/2016
Indian Bank,358387,81337,439724,4005.22,347091,(B) Regional Rural Bank,10/12/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,10/12/2016
Jammu & Kashmir Bank Ltd,77650,14877,92527,3328.87,17191,(B) Regional Rural Bank,10/12/2016
Punjab & Sind Bank,17218,691,17909,27.31,12110,(B) Regional Rural Bank,10/12/2016
Punjab National Bank,3009802,372764,3382566,74694.68,2557208,(B) Regional Rural Bank,10/12/2016
State Bank of Bikaner & Jaipur,2142344,48736,2191080,34463.91,1308019,(B) Regional Rural Bank,10/12/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,10/12/2016
State Bank of India,6574934,1208470,7783404,126337.39,3074699,(B) Regional Rural Bank,10/12/2016
State Bank of Mysore,279018,84609,363627,1443.23,316743,(B) Regional Rural Bank,10/12/2016
State Bank of Patiala,51734,672,52406,1292.78,36789,(B) Regional Rural Bank,10/12/2016
Syndicate Bank,1985555,475399,2460954,63676.96,2184077,(B) Regional Rural Bank,10/12/2016
UCO Bank,1126991,40305,1167296,21.57,558602,(B) Regional Rural Bank,10/12/2016
Union Bank of India,659990,192442,852432,4307.54,747471,(B) Regional Rural Bank,10/12/2016
United Bank of India,6552436,95762,6648198,126667.58,2725084,(B) Regional Rural Bank,10/12/2016
Regional Rural Banks Sub Total,36374405,5934868,42309273,745265.21,28471237,(B) Regional Rural Bank,10/12/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,10/12/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,10/12/2016
Federal Bank Ltd,338081,63226,401307,7716.08,362092,(C) Major Private Banks,10/12/2016
HDFC Bank Ltd,353154,1358514,1711668,69896.24,1710990,(C) Major Private Banks,10/12/2016
ICICI Bank Ltd,2816683,322337,3139020,13946.87,3078121,(C) Major Private Banks,10/12/2016
IndusInd Bank Ltd,40655,401431,442086,2326.18,430164,(C) Major Private Banks,10/12/2016
Jammu & Kashmir Bank Ltd,1205965,127260,1333225,35847.24,1133416,(C) Major Private Banks,10/12/2016
Karur Vysya Bank,21974,138395,160369,1323,146342,(C) Major Private Banks,10/12/2016
Kotak Mahindra Bank Ltd,109224,75271,184495,1686.88,113472,(C) Major Private Banks,10/12/2016
Lakshmi Vilas Bank Ltd,61241,107052,168293,1300.53,165512,(C) Major Private Banks,10/12/2016
RBL Bank Ltd,59787,35520,95307,184.64,95307,(C) Major Private Banks,10/12/2016
South Indian Bank Ltd,40622,163969,204591,3426.85,68493,(C) Major Private Banks,10/12/2016
Yes Bank Ltd,7949,6167,14116,150.33,12414,(C) Major Private Banks,10/12/2016
Major Private Banks Sub Total,5222456,3331208,8553664,151324.86,7944182,(C) Major Private Banks,10/12/2016
Public Sector Banks,112593820,88037751,200631571,3564925.42,156120167,Summary,10/19/2016
Regional Rural Banks,36649037,5946185,42595222,752981.74,28594243,Summary,10/19/2016
Private Sector Banks,5272020,3345339,8617359,159548.5,8003394,Summary,10/19/2016
Grand Total,154514877,97329275,251844152,4477455.66,192717804,Summary,10/19/2016
Allahabad Bank,4560250,1031629,5591879,72571.98,4421089,(A) Public Sector Banks,10/19/2016
Andhra Bank,1526466,723804,2250270,23849.56,1918100,(A) Public Sector Banks,10/19/2016
Bank of Baroda,6925100,8848717,15773817,319327.98,14635263,(A) Public Sector Banks,10/19/2016
Bank of India,6912200,7932857,14845057,224305.75,13245431,(A) Public Sector Banks,10/19/2016
Bank of Maharashtra,2767143,886473,3653616,63290.83,1723509,(A) Public Sector Banks,10/19/2016
Bhartiya Mahila Bank,0,68943,68943,1683.54,68943,(A) Public Sector Banks,10/19/2016
Canara Bank,5400294,2390339,7790633,140668.32,7168827,(A) Public Sector Banks,10/19/2016
Central Bank of India,6690689,1684136,8374825,107758.41,6104646,(A) Public Sector Banks,10/19/2016
Corporation Bank,1346664,1336038,2682702,77176.74,2581737,(A) Public Sector Banks,10/19/2016
Dena Bank,2636701,860463,3497164,40657.18,2273670,(A) Public Sector Banks,10/19/2016
IDBI Bank Ltd.,618436,524300,1142736,14843.29,950626,(A) Public Sector Banks,10/19/2016
Indian Bank,2024722,1023430,3048152,33334.79,2253369,(A) Public Sector Banks,10/19/2016
Indian Overseas Bank,1460021,2566473,4026494,58969.76,3840159,(A) Public Sector Banks,10/19/2016
Oriental Bank of Commerce,2294691,1533211,3827902,320932.52,3633025,(A) Public Sector Banks,10/19/2016
Punjab & Sind Bank,832660,426445,1259105,48269.88,1251459,(A) Public Sector Banks,10/19/2016
Punjab National Bank,12171355,2215434,14386789,207990.4,9993438,(A) Public Sector Banks,10/19/2016
State Bank of Bikaner & Jaipur,1953947,1877872,3831819,106562.33,3264234,(A) Public Sector Banks,10/19/2016
State Bank of Hyderabad,996688,1810375,2807063,31851.99,2740078,(A) Public Sector Banks,10/19/2016
State Bank of India,32327468,38133367,70460835,681693.63,49369801,(A) Public Sector Banks,10/19/2016
State Bank of Mysore,806448,222686,1029134,9712.31,846748,(A) Public Sector Banks,10/19/2016
State Bank of Patiala,426585,783239,1209824,21122.9,1143119,(A) Public Sector Banks,10/19/2016
State Bank of Travancore,75351,662751,738102,14243.87,376056,(A) Public Sector Banks,10/19/2016
Syndicate Bank,2862592,1260225,4122817,92814.96,3679147,(A) Public Sector Banks,10/19/2016
UCO Bank,3844615,3751932,7596547,182099.42,6947725,(A) Public Sector Banks,10/19/2016
Union Bank of India,4756393,1317220,6073613,100755.81,5386485,(A) Public Sector Banks,10/19/2016
United Bank of India,5534688,3559691,9094379,553782.65,4882394,(A) Public Sector Banks,10/19/2016
Vijaya Bank,841653,605701,1447354,14654.63,1421089,(A) Public Sector Banks,10/19/2016
Public Sector Banks Sub Total,112593820,88037751,200631571,3564925.42,156120167,(A) Public Sector Banks,10/19/2016
Allahabad Bank,718357,162751,881108,12078.26,766779,(B) Regional Rural Bank,10/19/2016
Andhra Bank,154325,13547,167872,1745.81,142962,(B) Regional Rural Bank,10/19/2016
Bank of Baroda,3742508,993249,4735757,89089.1,3790145,(B) Regional Rural Bank,10/19/2016
Bank of India,2604291,840385,3444676,33784.13,3202089,(B) Regional Rural Bank,10/19/2016
Bank of Maharashtra,381865,68491,450356,6415.05,450356,(B) Regional Rural Bank,10/19/2016
Canara Bank,597999,409284,1007283,21462.72,1007283,(B) Regional Rural Bank,10/19/2016
Central Bank of India,3523571,669531,4193102,97248.96,3872155,(B) Regional Rural Bank,10/19/2016
Dena Bank,295379,21611,316990,4937.3,285792,(B) Regional Rural Bank,10/19/2016
Indian Bank,359644,81331,440975,4048.83,347091,(B) Regional Rural Bank,10/19/2016
Indian Overseas Bank,929840,9717,939557,17855.13,616138,(B) Regional Rural Bank,10/19/2016
Jammu & Kashmir Bank Ltd,78060,14924,92984,3356.77,17272,(B) Regional Rural Bank,10/19/2016
Punjab & Sind Bank,17283,693,17976,28.96,12110,(B) Regional Rural Bank,10/19/2016
Punjab National Bank,3011592,372805,3384397,75559.75,2569979,(B) Regional Rural Bank,10/19/2016
State Bank of Bikaner & Jaipur,2148379,48916,2197295,34663.93,1308228,(B) Regional Rural Bank,10/19/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,10/19/2016
State Bank of India,6591308,1211764,7803072,127442.35,3076270,(B) Regional Rural Bank,10/19/2016
State Bank of Mysore,279082,84625,363707,1443.61,316752,(B) Regional Rural Bank,10/19/2016
State Bank of Patiala,51836,672,52508,1281.64,36789,(B) Regional Rural Bank,10/19/2016
Syndicate Bank,1991210,476605,2467815,63491.04,2235304,(B) Regional Rural Bank,10/19/2016
UCO Bank,1149122,41454,1190576,21.65,558602,(B) Regional Rural Bank,10/19/2016
Union Bank of India,662338,193686,856024,4335.44,747688,(B) Regional Rural Bank,10/19/2016
United Bank of India,6587204,96462,6683666,126624.98,2726085,(B) Regional Rural Bank,10/19/2016
Regional Rural Banks Sub Total,36649037,5946185,42595222,752981.74,28594243,(B) Regional Rural Bank,10/19/2016
Axis Bank Ltd,152708,467903,620611,12469.24,558264,(C) Major Private Banks,10/19/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,10/19/2016
Federal Bank Ltd,385462,75107,460569,14760.33,415091,(C) Major Private Banks,10/19/2016
HDFC Bank Ltd,353544,1359767,1713311,68914.58,1712633,(C) Major Private Banks,10/19/2016
ICICI Bank Ltd,2817781,322459,3140240,15070.71,3079341,(C) Major Private Banks,10/19/2016
IndusInd Bank Ltd,40900,404212,445112,3285.45,432627,(C) Major Private Banks,10/19/2016
Jammu & Kashmir Bank Ltd,1205965,123863,1329828,35847.24,1133720,(C) Major Private Banks,10/19/2016
Karur Vysya Bank,22046,138726,160772,1336.99,146929,(C) Major Private Banks,10/19/2016
Kotak Mahindra Bank Ltd,109224,75271,184495,1688.32,113472,(C) Major Private Banks,10/19/2016
Lakshmi Vilas Bank Ltd,61309,107187,168496,1392.73,165512,(C) Major Private Banks,10/19/2016
RBL Bank Ltd,59787,35520,95307,190.52,95307,(C) Major Private Banks,10/19/2016
