Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Public Sector Banks Sub Total,139510952,119761142,259272094,6340208.1,195442091,(A) Public Sector Banks,07/18/2018
Allahabad Bank,939774,169314,1109088,29193.73,781002,(B) Regional Rural Bank,07/18/2018
Andhra Bank,167126,17465,184591,3250.34,101112,(B) Regional Rural Bank,07/18/2018
Bank of Baroda,4963222,1382139,6345361,182158.15,5045005,(B) Regional Rural Bank,07/18/2018
Bank of India,3159826,1039404,4199230,86756.89,3782331,(B) Regional Rural Bank,07/18/2018
Bank of Maharashtra,846296,136821,983117,22014.97,798802,(B) Regional Rural Bank,07/18/2018
Canara Bank,647500,441439,1088939,54207.57,1060684,(B) Regional Rural Bank,07/18/2018
Central Bank of India,3433569,801468,4235037,120212.85,3785380,(B) Regional Rural Bank,07/18/2018
Dena Bank,416477,14120,430597,14438.89,293191,(B) Regional Rural Bank,07/18/2018
Indian Bank,441043,144984,586027,7569.72,496331,(B) Regional Rural Bank,07/18/2018
Indian Overseas Bank,1003707,30563,1034270,31815.86,616138,(B) Regional Rural Bank,07/18/2018
Jammu & Kashmir Bank Ltd,94545,17053,111598,5373.77,21916,(B) Regional Rural Bank,07/18/2018
Punjab & Sind Bank,20087,1385,21472,9.27,19355,(B) Regional Rural Bank,07/18/2018
Punjab National Bank,3105301,562759,3668060,129934.68,3188310,(B) Regional Rural Bank,07/18/2018
State Bank of India,11222592,2213020,13435612,318755.34,6403608,(B) Regional Rural Bank,07/18/2018
Syndicate Bank,2028655,546705,2575360,99903.25,2470628,(B) Regional Rural Bank,07/18/2018
UCO Bank,1567988,58208,1626196,34522.8,559347,(B) Regional Rural Bank,07/18/2018
Union Bank of India,1052159,358252,1410411,36764.56,758418,(B) Regional Rural Bank,07/18/2018
United Bank of India,8499465,106785,8606250,217809.83,6738518,(B) Regional Rural Bank,07/18/2018
Regional Rural Banks Sub Total,43609332,8041884,51651216,1394692.47,36920076,(B) Regional Rural Bank,07/18/2018
Axis Bank Ltd,128548,658757,787305,19465.98,694709,(C) Major Private Banks,07/18/2018
City Union Bank Ltd,9505,75774,85279,1500.03,84052,(C) Major Private Banks,07/18/2018
Federal Bank Ltd,401112,81210,482322,19780.78,423569,(C) Major Private Banks,07/18/2018
HDFC Bank Ltd,331981,1440422,1772403,84980.48,1771725,(C) Major Private Banks,07/18/2018
ICICI Bank Ltd,3482083,552445,4034528,21288.14,4034528,(C) Major Private Banks,07/18/2018
IndusInd Bank Ltd,41457,410829,452286,3295.17,425835,(C) Major Private Banks,07/18/2018
Jammu & Kashmir Bank Ltd,1348249,179239,1527488,60579.4,1205820,(C) Major Private Banks,07/18/2018
Karur Vysya Bank,26451,167767,194218,1671.44,191258,(C) Major Private Banks,07/18/2018
Kotak Mahindra Bank Ltd,106978,70771,177749,1978.59,130526,(C) Major Private Banks,07/18/2018
Lakshmi Vilas Bank Ltd,38762,99990,138752,1636.49,124442,(C) Major Private Banks,07/18/2018
RBL Bank Ltd,59787,35520,95307,215.09,93230,(C) Major Private Banks,07/18/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,07/18/2018
Yes Bank Ltd,6748,5770,12518,240.97,12213,(C) Major Private Banks,07/18/2018
Major Private Banks Sub Total,6012283,3958878,9971161,221362.64,9251800,(C) Major Private Banks,07/18/2018
Public Sector Banks,140233140,120250254,260483394,6438861.75,196425033,Summary,08/01/2018
Regional Rural Banks,43926958,8096184,52023142,1407205.75,36970626,Summary,08/01/2018
Private Sector Banks,6029509,3963720,9993229,221414.69,9273220,Summary,08/01/2018
Grand Total,190189607,132310158,322499765,8067482.19,242668879,Summary,08/01/2018
Allahabad Bank,6579305,2223701,8803006,238682.39,6055830,(A) Public Sector Banks,08/01/2018
Andhra Bank,1536870,889997,2426867,34579.57,1811279,(A) Public Sector Banks,08/01/2018
Bank of Baroda,9800083,16213252,26013335,716559.26,23980093,(A) Public Sector Banks,08/01/2018
Bank of India,9543242,10418902,19962144,469885.94,18220636,(A) Public Sector Banks,08/01/2018
Bank of Maharashtra,4034488,1193050,5227538,118767.75,1096814,(A) Public Sector Banks,08/01/2018
Canara Bank,4730755,2141779,6872534,205952.21,4249172,(A) Public Sector Banks,08/01/2018
Central Bank of India,9630595,2211719,11842314,239283.27,10114923,(A) Public Sector Banks,08/01/2018
Corporation Bank,1370571,1348353,2718924,106245.49,2575476,(A) Public Sector Banks,08/01/2018
Dena Bank,3598956,937794,4536750,108199.97,2956837,(A) Public Sector Banks,08/01/2018
IDBI Bank Ltd.,464006,366098,830104,21717.65,676665,(A) Public Sector Banks,08/01/2018
Indian Bank,2253493,1118054,3371547,50087.27,3335131,(A) Public Sector Banks,08/01/2018
Indian Overseas Bank,987345,3440715,4428060,83001.01,4172743,(A) Public Sector Banks,08/01/2018
Oriental Bank of Commerce,2472769,1874135,4346904,442859.69,3829728,(A) Public Sector Banks,08/01/2018
Punjab & Sind Bank,658289,422130,1080419,57586.19,999127,(A) Public Sector Banks,08/01/2018
Punjab National Bank,15785429,2845347,18630776,367275.75,17535349,(A) Public Sector Banks,08/01/2018
State Bank of India,44403353,60672472,105075825,1853229.27,70325595,(A) Public Sector Banks,08/01/2018
Syndicate Bank,3102600,1392475,4495075,130507.53,3973416,(A) Public Sector Banks,08/01/2018
UCO Bank,3884390,3061165,6945555,181373.98,3840752,(A) Public Sector Banks,08/01/2018
Union Bank of India,6999333,1892503,8891836,193590.48,4839803,(A) Public Sector Banks,08/01/2018
United Bank of India,7572788,4949834,12522622,797886.11,10378306,(A) Public Sector Banks,08/01/2018
Vijaya Bank,824480,636779,1461259,21590.95,1457358,(A) Public Sector Banks,08/01/2018
Public Sector Banks Sub Total,140233140,120250254,260483394,6438861.75,196425033,(A) Public Sector Banks,08/01/2018
Allahabad Bank,943159,169314,1112473,29610.19,781002,(B) Regional Rural Bank,08/01/2018
Andhra Bank,167175,17467,184642,3152.18,101116,(B) Regional Rural Bank,08/01/2018
Bank of Baroda,5027814,1400205,6428019,186415.19,5088024,(B) Regional Rural Bank,08/01/2018
Bank of India,3167727,1042789,4210516,88194.03,3782331,(B) Regional Rural Bank,08/01/2018
Bank of Maharashtra,862001,138929,1000930,22056.08,798811,(B) Regional Rural Bank,08/01/2018
Canara Bank,648085,441774,1089859,54152.95,1060827,(B) Regional Rural Bank,08/01/2018
Central Bank of India,3437172,805235,4242407,121468.14,3784878,(B) Regional Rural Bank,08/01/2018
Dena Bank,417118,14107,431225,14531.16,293479,(B) Regional Rural Bank,08/01/2018
Indian Bank,444297,147523,591820,7634.78,496331,(B) Regional Rural Bank,08/01/2018
Indian Overseas Bank,1007986,30657,1038643,32395.63,616138,(B) Regional Rural Bank,08/01/2018
Jammu & Kashmir Bank Ltd,103608,17874,121482,5428.69,21949,(B) Regional Rural Bank,08/01/2018
Punjab & Sind Bank,20340,1411,21751,10.46,19556,(B) Regional Rural Bank,08/01/2018
Punjab National Bank,3122375,565852,3688227,130649.88,3192510,(B) Regional Rural Bank,08/01/2018
State Bank of India,11292147,2224144,13516291,320597.91,6406070,(B) Regional Rural Bank,08/01/2018
Syndicate Bank,2038606,550806,2589412,99027.89,2470628,(B) Regional Rural Bank,08/01/2018
UCO Bank,1631336,58539,1689875,35706.34,559347,(B) Regional Rural Bank,08/01/2018
Union Bank of India,1062701,362766,1425467,37188.97,759111,(B) Regional Rural Bank,08/01/2018
United Bank of India,8533311,106792,8640103,218985.28,6738518,(B) Regional Rural Bank,08/01/2018
Regional Rural Banks Sub Total,43926958,8096184,52023142,1407205.75,36970626,(B) Regional Rural Bank,08/01/2018
Axis Bank Ltd,128936,662658,791594,19627,704648,(C) Major Private Banks,08/01/2018
City Union Bank Ltd,9519,75788,85307,1500.28,85305,(C) Major Private Banks,08/01/2018
Federal Bank Ltd,402395,81243,483638,19805.8,424490,(C) Major Private Banks,08/01/2018
HDFC Bank Ltd,332006,1440455,1772461,85070.36,1771783,(C) Major Private Banks,08/01/2018
ICICI Bank Ltd,3487566,552445,4040011,21404.23,4040011,(C) Major Private Banks,08/01/2018
IndusInd Bank Ltd,41521,410915,452436,3099.26,425959,(C) Major Private Banks,08/01/2018
Jammu & Kashmir Bank Ltd,1358115,179318,1537433,60444.03,1208797,(C) Major Private Banks,08/01/2018
Karur Vysya Bank,26504,168094,194598,1680.67,191563,(C) Major Private Banks,08/01/2018
Kotak Mahindra Bank Ltd,106963,70747,177710,1960.78,130488,(C) Major Private Banks,08/01/2018
Lakshmi Vilas Bank Ltd,38793,100387,139180,1635.86,124831,(C) Major Private Banks,08/01/2018
RBL Bank Ltd,59787,35520,95307,216.51,93224,(C) Major Private Banks,08/01/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,08/01/2018
Yes Bank Ltd,6782,5766,12548,239.82,12228,(C) Major Private Banks,08/01/2018
Major Private Banks Sub Total,6029509,3963720,9993229,221414.69,9273220,(C) Major Private Banks,08/01/2018
Public Sector Banks,140603970,120503372,261107342,6479842.63,197373420,Summary,08/08/2018
Regional Rural Banks,44071950,8129590,52201540,1418968.95,37008268,Summary,08/08/2018
Private Sector Banks,6036187,3966232,10002419,220866.76,9278214,Summary,08/08/2018
Grand Total,190712107,132599194,323311301,8119678.34,243659902,Summary,08/08/2018
Allahabad Bank,6629034,2267709,8896743,243523.37,6057955,(A) Public Sector Banks,08/08/2018
Andhra Bank,1536963,889590,2426553,34520.45,1811201,(A) Public Sector Banks,08/08/2018
Bank of Baroda,9869357,16335089,26204446,727338.99,24161992,(A) Public Sector Banks,08/08/2018
Bank of India,9571470,10447846,20019316,477300.86,18232880,(A) Public Sector Banks,08/08/2018
Bank of Maharashtra,4040152,1190337,5230489,118816.72,1101118,(A) Public Sector Banks,08/08/2018
Canara Bank,4737294,2144364,6881658,208405.25,4249859,(A) Public Sector Banks,08/08/2018
Central Bank of India,9707208,2218285,11925493,240590.32,10667287,(A) Public Sector Banks,08/08/2018
Corporation Bank,1370525,1349117,2719642,107468.27,2575440,(A) Public Sector Banks,08/08/2018
Dena Bank,3606180,939353,4545533,108961.54,2955793,(A) Public Sector Banks,08/08/2018
IDBI Bank Ltd.,464548,366093,830641,21827.07,676786,(A) Public Sector Banks,08/08/2018
Indian Bank,2255210,1119002,3374212,51023.44,3338004,(A) Public Sector Banks,08/08/2018
Indian Overseas Bank,989726,3446277,4436003,84614.85,4170596,(A) Public Sector Banks,08/08/2018
Oriental Bank of Commerce,2477958,1876608,4354566,444921.07,3835384,(A) Public Sector Banks,08/08/2018
Punjab & Sind Bank,658796,422130,1080926,56664.81,999127,(A) Public Sector Banks,08/08/2018
Punjab National Bank,15807976,2847915,18655891,368835.86,17716974,(A) Public Sector Banks,08/08/2018
State Bank of India,44403353,60672472,105075825,1853229.27,70325595,(A) Public Sector Banks,08/08/2018
Syndicate Bank,3110783,1394343,4505126,132198.61,3975444,(A) Public Sector Banks,08/08/2018
UCO Bank,3902738,3071653,6974391,183873.48,3848989,(A) Public Sector Banks,08/08/2018
Union Bank of India,7040579,1900777,8941356,194444.15,4837332,(A) Public Sector Banks,08/08/2018
United Bank of India,7597628,4966078,12563706,799527.26,10378306,(A) Public Sector Banks,08/08/2018
Vijaya Bank,826492,638334,1464826,21756.99,1457358,(A) Public Sector Banks,08/08/2018
Public Sector Banks Sub Total,140603970,120503372,261107342,6479842.63,197373420,(A) Public Sector Banks,08/08/2018
Allahabad Bank,945420,169314,1114734,30289.3,781002,(B) Regional Rural Bank,08/08/2018
Andhra Bank,167198,17465,184663,3141.46,101121,(B) Regional Rural Bank,08/08/2018
Bank of Baroda,5074762,1412296,6487058,188804.57,5121943,(B) Regional Rural Bank,08/08/2018
Bank of India,3168613,1043041,4211654,89113.25,3782331,(B) Regional Rural Bank,08/08/2018
Bank of Maharashtra,873104,139427,1012531,22068.09,798814,(B) Regional Rural Bank,08/08/2018
Canara Bank,648324,441967,1090291,54464.32,1060963,(B) Regional Rural Bank,08/08/2018
Central Bank of India,3438284,806416,4244700,121220.18,3784409,(B) Regional Rural Bank,08/08/2018
Dena Bank,417321,14114,431435,14572.12,293614,(B) Regional Rural Bank,08/08/2018
Indian Bank,445139,150715,595854,7791.7,496331,(B) Regional Rural Bank,08/08/2018
Indian Overseas Bank,1008744,30656,1039400,32546.57,616138,(B) Regional Rural Bank,08/08/2018
Jammu & Kashmir Bank Ltd,105107,18065,123172,5451.83,22000,(B) Regional Rural Bank,08/08/2018
Punjab & Sind Bank,20388,1419,21807,10.51,19643,(B) Regional Rural Bank,08/08/2018
Punjab National Bank,3129724,567090,3696814,130676.1,3194807,(B) Regional Rural Bank,08/08/2018
State Bank of India,11321812,2231112,13552924,323965.69,6407092,(B) Regional Rural Bank,08/08/2018
Syndicate Bank,2042942,552832,2595774,101215.86,2470628,(B) Regional Rural Bank,08/08/2018
UCO Bank,1647373,59374,1706747,36090.72,559347,(B) Regional Rural Bank,08/08/2018
Union Bank of India,1073808,367522,1441330,37436.48,759567,(B) Regional Rural Bank,08/08/2018
United Bank of India,8543887,106765,8650652,220110.18,6738518,(B) Regional Rural Bank,08/08/2018
Regional Rural Banks Sub Total,44071950,8129590,52201540,1418968.95,37008268,(B) Regional Rural Bank,08/08/2018
Axis Bank Ltd,129087,664568,793655,19751.96,705754,(C) Major Private Banks,08/08/2018
City Union Bank Ltd,9519,75788,85307,1500.28,85305,(C) Major Private Banks,08/08/2018
Federal Bank Ltd,402119,81155,483274,19805.55,424138,(C) Major Private Banks,08/08/2018
HDFC Bank Ltd,332039,1440472,1772511,84136.44,1771833,(C) Major Private Banks,08/08/2018
ICICI Bank Ltd,3490371,552445,4042816,21298.66,4042816,(C) Major Private Banks,08/08/2018
IndusInd Bank Ltd,41565,410922,452487,3109.31,426021,(C) Major Private Banks,08/08/2018
Jammu & Kashmir Bank Ltd,1362051,179400,1541451,60557.21,1209709,(C) Major Private Banks,08/08/2018
Karur Vysya Bank,26531,168529,195060,1755.95,191873,(C) Major Private Banks,08/08/2018
Kotak Mahindra Bank Ltd,106940,70719,177659,1980.23,130438,(C) Major Private Banks,08/08/2018
Lakshmi Vilas Bank Ltd,38792,100544,139336,1783.19,124981,(C) Major Private Banks,08/08/2018
RBL Bank Ltd,59787,35520,95307,217.28,93223,(C) Major Private Banks,08/08/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,08/08/2018
Yes Bank Ltd,6764,5786,12550,240.63,12230,(C) Major Private Banks,08/08/2018
Major Private Banks Sub Total,6036187,3966232,10002419,220866.76,9278214,(C) Major Private Banks,08/08/2018
Public Sector Banks,140927273,120742537,261669810,6489724.23,197903528,Summary,08/15/2018
Regional Rural Banks,44278221,8156744,52434965,1412751.49,37043806,Summary,08/15/2018
Private Sector Banks,6038735,3967998,10006733,219978.9,9283965,Summary,08/15/2018
Grand Total,191244229,132867279,324111508,8122454.62,244231299,Summary,08/15/2018
Allahabad Bank,6681935,2314544,8996479,245410.09,6060549,(A) Public Sector Banks,08/15/2018
Andhra Bank,1539433,890361,2429794,34163.98,1812604,(A) Public Sector Banks,08/15/2018
Bank of Baroda,9927143,16438552,26365695,733252.36,24295590,(A) Public Sector Banks,08/15/2018
Bank of India,9605328,10485144,20090472,477866.54,18249094,(A) Public Sector Banks,08/15/2018
Bank of Maharashtra,4046019,1192216,5238235,118878.86,1106614,(A) Public Sector Banks,08/15/2018
Canara Bank,4741317,2146291,6887608,207466.3,4250290,(A) Public Sector Banks,08/15/2018
Central Bank of India,9748723,2222876,11971599,242027.86,10876665,(A) Public Sector Banks,08/15/2018
Corporation Bank,1370532,1349117,2719649,107468.52,2575434,(A) Public Sector Banks,08/15/2018
Dena Bank,3625820,941149,4566969,108766.83,2955045,(A) Public Sector Banks,08/15/2018
IDBI Bank Ltd.,464745,366161,830906,21664.21,676748,(A) Public Sector Banks,08/15/2018
Indian Bank,2255797,1119179,3374976,50603.33,3338806,(A) Public Sector Banks,08/15/2018
Indian Overseas Bank,990509,3449073,4439582,84448.89,4185683,(A) Public Sector Banks,08/15/2018
Oriental Bank of Commerce,2481249,1878419,4359668,444615.14,3836745,(A) Public Sector Banks,08/15/2018
Punjab & Sind Bank,658852,422130,1080982,56664.81,999127,(A) Public Sector Banks,08/15/2018
Punjab National Bank,15829435,2850490,18679925,370425.57,17852985,(A) Public Sector Banks,08/15/2018
State Bank of India,44403353,60672472,105075825,1853229.27,70325595,(A) Public Sector Banks,08/15/2018
Syndicate Bank,3114780,1395462,4510242,131661.43,3982014,(A) Public Sector Banks,08/15/2018
UCO Bank,3920197,3080163,7000360,184073.11,3852933,(A) Public Sector Banks,08/15/2018
Union Bank of India,7071665,1907150,8978815,194450.42,4835343,(A) Public Sector Banks,08/15/2018
United Bank of India,7623804,4983158,12606962,801051.65,10378306,(A) Public Sector Banks,08/15/2018
Vijaya Bank,826637,638430,1465067,21535.06,1457358,(A) Public Sector Banks,08/15/2018
Public Sector Banks Sub Total,140927273,120742537,261669810,6489724.23,197903528,(A) Public Sector Banks,08/15/2018
Allahabad Bank,946979,169314,1116293,30190.97,781002,(B) Regional Rural Bank,08/15/2018
Andhra Bank,167246,17464,184710,3051.69,101126,(B) Regional Rural Bank,08/15/2018
Bank of Baroda,5110230,1421034,6531264,189159.86,5148873,(B) Regional Rural Bank,08/15/2018
Bank of India,3173059,1045143,4218202,88822.55,3782331,(B) Regional Rural Bank,08/15/2018
Bank of Maharashtra,883350,139427,1022777,22114.1,798819,(B) Regional Rural Bank,08/15/2018
Canara Bank,651077,443906,1094983,54217.31,1066699,(B) Regional Rural Bank,08/15/2018
Central Bank of India,3438348,806599,4244947,121087.93,3784147,(B) Regional Rural Bank,08/15/2018
Dena Bank,417508,14121,431629,14588.13,293720,(B) Regional Rural Bank,08/15/2018
Indian Bank,445662,150719,596381,7583.66,496331,(B) Regional Rural Bank,08/15/2018
Indian Overseas Bank,1009375,30656,1040031,32461.57,616138,(B) Regional Rural Bank,08/15/2018
Jammu & Kashmir Bank Ltd,105883,18100,123983,5905.47,22009,(B) Regional Rural Bank,08/15/2018
Punjab & Sind Bank,20452,1419,21871,10.51,19646,(B) Regional Rural Bank,08/15/2018
Punjab National Bank,3135561,568359,3703920,131249.13,3197584,(B) Regional Rural Bank,08/15/2018
State Bank of India,11349219,2237596,13586815,323325.54,6406998,(B) Regional Rural Bank,08/15/2018
Syndicate Bank,2056733,554655,2611388,96665.2,2470628,(B) Regional Rural Bank,08/15/2018
UCO Bank,1659963,59913,1719876,36631.17,559347,(B) Regional Rural Bank,08/15/2018
Union Bank of India,1082951,371441,1454392,37348.67,759890,(B) Regional Rural Bank,08/15/2018
United Bank of India,8624625,106878,8731503,218338.03,6738518,(B) Regional Rural Bank,08/15/2018
Regional Rural Banks Sub Total,44278221,8156744,52434965,1412751.49,37043806,(B) Regional Rural Bank,08/15/2018
Axis Bank Ltd,129244,666162,795406,19528.75,706749,(C) Major Private Banks,08/15/2018
City Union Bank Ltd,9532,75828,85360,1496.41,84225,(C) Major Private Banks,08/15/2018
Federal Bank Ltd,402119,81155,483274,19805.55,424138,(C) Major Private Banks,08/15/2018
HDFC Bank Ltd,332057,1440500,1772557,83501.71,1771879,(C) Major Private Banks,08/15/2018
ICICI Bank Ltd,3491112,552445,4043557,21255.16,4043557,(C) Major Private Banks,08/15/2018
IndusInd Bank Ltd,41586,410921,452507,3178.2,426015,(C) Major Private Banks,08/15/2018
Jammu & Kashmir Bank Ltd,1363638,179428,1543066,60665.1,1214527,(C) Major Private Banks,08/15/2018
Karur Vysya Bank,26551,168486,195037,1701.83,192017,(C) Major Private Banks,08/15/2018
Kotak Mahindra Bank Ltd,106931,70706,177637,1962.65,130418,(C) Major Private Banks,08/15/2018
Lakshmi Vilas Bank Ltd,38794,100678,139472,1694.67,125103,(C) Major Private Banks,08/15/2018
RBL Bank Ltd,59787,35520,95307,217.35,93218,(C) Major Private Banks,08/15/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,08/15/2018
Yes Bank Ltd,6762,5785,12547,241.45,12226,(C) Major Private Banks,08/15/2018
Major Private Banks Sub Total,6038735,3967998,10006733,219978.9,9283965,(C) Major Private Banks,08/15/2018
Public Sector Banks,141196046,120953553,262149599,6517196.29,198299931,Summary,08/22/2018
Regional Rural Banks,44442137,8182382,52624519,1415309.37,37077167,Summary,08/22/2018
Private Sector Banks,6039444,3969422,10008866,219806.62,9285577,Summary,08/22/2018
Grand Total,191677627,133105357,324782984,8152312.28,244662675,Summary,08/22/2018
Allahabad Bank,6728024,2355528,9083552,247634.73,6063430,(A) Public Sector Banks,08/22/2018
Andhra Bank,1540134,890367,2430501,33861.77,1812714,(A) Public Sector Banks,08/22/2018
Bank of Baroda,9984252,16537112,26521364,728710.5,24435095,(A) Public Sector Banks,08/22/2018
Bank of India,9635656,10519355,20155011,477605.75,18269560,(A) Public Sector Banks,08/22/2018
Bank of Maharashtra,4048609,1193335,5241944,118223.93,1110609,(A) Public Sector Banks,08/22/2018
Canara Bank,4746854,2148918,6895772,205963.36,4250668,(A) Public Sector Banks,08/22/2018
Central Bank of India,9791493,2229106,12020599,243252.09,11100373,(A) Public Sector Banks,08/22/2018
Corporation Bank,1370532,1349117,2719649,107468.52,2575434,(A) Public Sector Banks,08/22/2018
Dena Bank,3634298,942212,4576510,108799.78,2952797,(A) Public Sector Banks,08/22/2018
IDBI Bank Ltd.,465016,366163,831179,21463.1,676772,(A) Public Sector Banks,08/22/2018
Indian Bank,2255797,1119179,3374976,50603.33,3338806,(A) Public Sector Banks,08/22/2018
Indian Overseas Bank,990509,3449073,4439582,84448.89,4185683,(A) Public Sector Banks,08/22/2018
Oriental Bank of Commerce,2485659,1880497,4366156,442664.79,3840577,(A) Public Sector Banks,08/22/2018
Punjab & Sind Bank,658864,422130,1080994,56010.33,999130,(A) Public Sector Banks,08/22/2018
Punjab National Bank,15851920,2853355,18705275,373046.45,17850271,(A) Public Sector Banks,08/22/2018
State Bank of India,44403353,60672472,105075825,1884807.31,70325595,(A) Public Sector Banks,08/22/2018
Syndicate Bank,3119255,1395831,4515086,131072.11,3984468,(A) Public Sector Banks,08/22/2018
UCO Bank,3936832,3090645,7027477,183361.22,3857861,(A) Public Sector Banks,08/22/2018
Union Bank of India,7086948,1909997,8996945,195388.06,4834424,(A) Public Sector Banks,08/22/2018
United Bank of India,7634839,4990322,12625161,801201.7,10378306,(A) Public Sector Banks,08/22/2018
Vijaya Bank,827202,638839,1466041,21608.59,1457358,(A) Public Sector Banks,08/22/2018
Public Sector Banks Sub Total,141196046,120953553,262149599,6517196.29,198299931,(A) Public Sector Banks,08/22/2018
Allahabad Bank,948776,169314,1118090,30358.13,781002,(B) Regional Rural Bank,08/22/2018
Andhra Bank,167277,17464,184741,3015.3,101128,(B) Regional Rural Bank,08/22/2018
Bank of Baroda,5151293,1430326,6581619,188464.46,5179966,(B) Regional Rural Bank,08/22/2018
Bank of India,3183731,1049583,4233314,88606.88,3782331,(B) Regional Rural Bank,08/22/2018
Bank of Maharashtra,903214,139703,1042917,22739.68,798823,(B) Regional Rural Bank,08/22/2018
Canara Bank,652429,444506,1096935,54223.65,1068639,(B) Regional Rural Bank,08/22/2018
Central Bank of India,3438521,807002,4245523,123930.78,3783848,(B) Regional Rural Bank,08/22/2018
Dena Bank,417667,14117,431784,14604.19,293811,(B) Regional Rural Bank,08/22/2018
Indian Bank,445662,150719,596381,7583.66,496331,(B) Regional Rural Bank,08/22/2018
Indian Overseas Bank,1009375,30656,1040031,32461.57,616138,(B) Regional Rural Bank,08/22/2018
Jammu & Kashmir Bank Ltd,105883,18100,123983,5905.47,22009,(B) Regional Rural Bank,08/22/2018
Punjab & Sind Bank,20242,1426,21668,10.59,19674,(B) Regional Rural Bank,08/22/2018
Punjab National Bank,3140647,569415,3710062,133366.07,3197912,(B) Regional Rural Bank,08/22/2018
State Bank of India,11379144,2241804,13620948,322474.68,6406843,(B) Regional Rural Bank,08/22/2018
Syndicate Bank,2065514,555029,2620543,96270.84,2470628,(B) Regional Rural Bank,08/22/2018
UCO Bank,1661668,60005,1721673,36689.13,559347,(B) Regional Rural Bank,08/22/2018
Union Bank of India,1094293,376301,1470594,37450.68,760219,(B) Regional Rural Bank,08/22/2018
United Bank of India,8656801,106912,8763713,217153.6,6738518,(B) Regional Rural Bank,08/22/2018
Regional Rural Banks Sub Total,44442137,8182382,52624519,1415309.37,37077167,(B) Regional Rural Bank,08/22/2018
Axis Bank Ltd,129336,667491,796827,19005.08,707631,(C) Major Private Banks,08/22/2018
City Union Bank Ltd,9544,75565,85109,1466.27,84225,(C) Major Private Banks,08/22/2018
Federal Bank Ltd,402645,81227,483872,20922.15,424649,(C) Major Private Banks,08/22/2018
HDFC Bank Ltd,332067,1440509,1772576,83095.21,1771898,(C) Major Private Banks,08/22/2018
ICICI Bank Ltd,3491112,552445,4043557,21255.16,4043557,(C) Major Private Banks,08/22/2018
IndusInd Bank Ltd,41608,410935,452543,2962.01,426013,(C) Major Private Banks,08/22/2018
Jammu & Kashmir Bank Ltd,1363638,179428,1543066,60665.1,1214527,(C) Major Private Banks,08/22/2018
Karur Vysya Bank,26590,168650,195240,1617.48,192208,(C) Major Private Banks,08/22/2018
Kotak Mahindra Bank Ltd,106904,70686,177590,1995.67,130371,(C) Major Private Banks,08/22/2018
Lakshmi Vilas Bank Ltd,38826,100801,139627,1634.78,125172,(C) Major Private Banks,08/22/2018
RBL Bank Ltd,59787,35520,95307,217.65,93215,(C) Major Private Banks,08/22/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,08/22/2018
Yes Bank Ltd,6765,5781,12546,239.98,12218,(C) Major Private Banks,08/22/2018
Major Private Banks Sub Total,6039444,3969422,10008866,219806.62,9285577,(C) Major Private Banks,08/22/2018
Public Sector Banks,141444500,121163051,262607551,6536903.72,198646175,Summary,08/29/2018
Regional Rural Banks,44581292,8209760,52791052,1447619.95,37116918,Summary,08/29/2018
Private Sector Banks,6044861,3970610,10015471,219411.6,9293158,Summary,08/29/2018
Grand Total,192070653,133343421,325414074,8203935.27,245056251,Summary,08/29/2018
Allahabad Bank,6782759,2403960,9186719,250144.62,6066228,(A) Public Sector Banks,08/29/2018
Andhra Bank,1540934,890450,2431384,34028.21,1812837,(A) Public Sector Banks,08/29/2018
Bank of Baroda,10043851,16635261,26679112,730411.43,24580257,(A) Public Sector Banks,08/29/2018
Bank of India,9670572,10556868,20227440,478040.34,18288897,(A) Public Sector Banks,08/29/2018
Bank of Maharashtra,4056228,1194547,5250775,117746.82,1114478,(A) Public Sector Banks,08/29/2018
Canara Bank,4751931,2151284,6903215,206597.77,4250893,(A) Public Sector Banks,08/29/2018
Central Bank of India,9827495,2234235,12061730,243834.79,11272936,(A) Public Sector Banks,08/29/2018
Corporation Bank,1370205,1351923,2722128,107819.04,2575323,(A) Public Sector Banks,08/29/2018
Dena Bank,3642532,943105,4585637,109461.94,2951598,(A) Public Sector Banks,08/29/2018
IDBI Bank Ltd.,465376,366163,831539,21497.43,676830,(A) Public Sector Banks,08/29/2018
Indian Bank,2255797,1119179,3374976,50603.33,3338806,(A) Public Sector Banks,08/29/2018
Indian Overseas Bank,990509,3449073,4439582,84448.89,4185683,(A) Public Sector Banks,08/29/2018
Oriental Bank of Commerce,2491583,1883516,4375099,440827.47,3843200,(A) Public Sector Banks,08/29/2018
Punjab & Sind Bank,659358,422124,1081482,55209.38,999130,(A) Public Sector Banks,08/29/2018
Punjab National Bank,15871664,2853576,18725240,374229.88,17845082,(A) Public Sector Banks,08/29/2018
